	MMPC19392645OR	MMPC19392645OR	MMPC13726847ST	MMPC13726847ST	MMPC12800445ST	MMPC12800445ST	MMPC16706723ST	MMPC16706723ST	MMPC16651671ST	MMPC16651671ST	MMPC21449543ST	MMPC21449543ST	MMPC17251241ST	MMPC17251241ST	MMPC24035292ST	MMPC24035292ST	MMPC16382508ST	MMPC16382508ST	MMPC20689138ST	MMPC19824023OR	MMPC52849207OR	MMPC19824023OR	MMPC52849207OR	MMPC20689138ST	MMPC52574889OR	MMPC30948868ST	MMPC53642802ST	MMPC52574889OR	MMPC53642802ST	MMPC30948868ST	MMPC34174031ST	MMPC34174031ST	MMPC54012223OR	MMPC28881424OR	MMPC54944306ST	MMPC54944306ST	MMPC54012223OR	MMPC28881424OR	MMPC40914520ST	MMPC22312907ST	MMPC54160426OR	MMPC32262645OR	MMPC40914520ST	MMPC54160426OR	MMPC32262645OR	MMPC54455576OR	MMPC22312907ST	MMPC54455576OR	MMPC23660755ST	MMPC55889507OR	MMPC51170653OR	MMPC55889507OR	MMPC51170653OR	MMPC23660755ST	MMPC22175846ST	MMPC55860177OR	MMPC56085636OR	MMPC56843559OR	MMPC55860177OR	MMPC56843559OR	MMPC56085636OR	MMPC22175846ST	MMPC11597832ST	MMPC60840390ST	MMPC60840390ST	MMPC61873807OR	MMPC61873807OR	MMPC52379257ST	MMPC60116897OR	MMPC60116897OR	MMPC57142773OR	MMPC52379257ST	MMPC27383418OR	MMPC57142773OR	MMPC59659730ST	MMPC55225619ST	MMPC59659730ST	MMPC63364113ST	MMPC48152369ST	MMPC55225619ST	MMPC63364113ST	MMPC48152369ST	MMPC27383418OR	MMPC41357154OR	MMPC41357154OR	MMPC64423720OR	MMPC64423720OR	MMPC63628582OR	MMPC66171614OR	MMPC63628582OR	MMPC66171614OR	MMPC65407889OR	MMPC65407889OR	MMPC60219907OR	MMPC59362655ST	MMPC19619725ST	MMPC60219907OR	MMPC65662501ST	MMPC65662501ST	MMPC59362655ST	MMPC57477276OR	MMPC57469621ST	MMPC64434180ST	MMPC64434180ST	MMPC57477276OR	MMPC19619725ST	MMPC55161862ST	MMPC57469621ST	MMPC65022621OR	MMPC65022621OR	MMPC59151585ST	MMPC58110896OR	MMPC58110896OR	MMPC63481302ST	MMPC55161862ST	MMPC59151585ST	MMPC62647302OR	MMPC63481302ST	MMPC11597832ST	MMPC62647302OR	MMPC71889536OR	MMPC71889536OR	MMPC54830782ST	MMPC68695449ST	MMPC68695449ST	MMPC82779175ST	MMPC54830782ST	MMPC82779175ST	MMPC83679680ST	MMPC83679680ST	MMPC95862719OR	MMPC95862719OR	MMPC73162206OR	MMPC73162206OR	MMPC68638114OR	MMPC65660081OR	MMPC68638114OR	MMPC65660081OR	MMPC99615156ST	MMPC99615156ST	MMPC64507639OR	MMPC64507639OR	MMPC87948870OR	MMPC87948870OR	MMPC86976445OR	MMPC84070936OR	MMPC86976445OR	MMPC84070936OR	MMPC88343716ST	MMPC88343716ST	MMPC83312436ST	MMPC85565182OR	MMPC83312436ST	MMPC85565182OR	MMPC67317135ST	MMPC93983194ST	MMPC67317135ST	MMPC72235353OR	MMPC93983194ST	MMPC72235353OR	MMPC12345974ST	MMPC11113549ST	MMPC11113549ST	MMPC84979047ST	MMPC84979047ST	MMPC12345974ST	MMPC96182596ST	MMPC96182596ST	MMPC82784238ST	MMPC82784238ST	MMPC68480658ST	MMPC68480658ST	MMPC63233635ST	MMPC63233635ST	MMPC14211565ST	MMPC49013463ST	MMPC14211565ST	MMPC49013463ST	MMPC73667956ST	MMPC61634104ST	MMPC61634104ST	MMPC73667956ST	MMPC53747560ST	MMPC53747560ST	MMPC23673679ST	MMPC96048560ST	MMPC23673679ST	MMPC96048560ST	MMPC43926327ST	MMPC43926327ST	MMPC10431544ST	MMPC10431544ST
GH30	1659	1659	5535	5535	12966	12966	16192	16192	24475	24475	11450	11450	29747	29747	11376	11376	9108	9108	29084	5534	1336	5534	1336	29084	1473	10984	19682	1473	19682	10984	6464	6464	1067	4499	8210	8210	1067	4499	11052	17449	2613	11400	11052	2613	11400	1182	17449	1182	10265	4683	2539	4683	2539	10265	21449	4356	2652	2447	4356	2447	2652	21449	44452	9899	9899	917	917	17391	1661	1661	8847	17391	9360	8847	13720	18925	13720	6287	23907	18925	6287	23907	9360	9725	9725	1301	1301	1730	607	1730	607	2778	2778	4450	13653	15680	4450	7899	7899	13653	8899	22945	10340	10340	8899	15680	22651	22945	10889	10889	18212	1410	1410	12579	22651	18212	7699	12579	44452	7699	1822	1822	11839	9371	9371	11015	11839	11015	22852	22852	1054	1054	5481	5481	10237	2573	10237	2573	5725	5725	2101	2101	2387	2387	1196	8403	1196	8403	10947	10947	8223	10331	8223	10331	12489	7045	12489	5901	7045	5901	24371	15072	15072	33726	33726	24371	42902	42902	23606	23606	434996	434996	316112	316112	296430	202890	296430	202890	177913	66602	66602	177913	355382	355382	168257	269416	168257	269416	200957	200957	301729	301729
GH31	8025	8025	112694	112694	192570	192570	184204	184204	305754	305754	208595	208595	486029	486029	127269	127269	96130	96130	387444	25601	8324	25601	8324	387444	8006	270704	105832	8006	105832	270704	119142	119142	8069	20232	82483	82483	8069	20232	227192	206016	22329	40652	227192	22329	40652	11537	206016	11537	211877	23977	19165	23977	19165	211877	352207	11580	12809	23088	11580	23088	12809	352207	287561	169376	169376	5287	5287	232072	12366	12366	47842	232072	118823	47842	282784	293502	282784	102438	424678	293502	102438	424678	118823	42534	42534	18179	18179	13778	5319	13778	5319	19547	19547	27122	282635	447434	27122	135241	135241	282635	455248	298907	204990	204990	455248	447434	293659	298907	54900	54900	353399	9280	9280	275444	293659	353399	30732	275444	287561	30732	8206	8206	238319	156879	156879	175928	238319	175928	212815	212815	4175	4175	28798	28798	47287	14826	47287	14826	164101	164101	27013	27013	12975	12975	4570	48098	4570	48098	200466	200466	114166	41379	114166	41379	249552	149008	249552	36613	149008	36613	506558	254654	254654	259454	259454	506558	672857	672857	293955	293955	2182476	2182476	4843595	4843595	3380408	3762100	3380408	3762100	3659394	1146188	1146188	3659394	2741527	2741527	2614465	3230582	2614465	3230582	4539506	4539506	6357373	6357373
GH32	5685	5685	39956	39956	43402	43402	76525	76525	89782	89782	50591	50591	104773	104773	80096	80096	22701	22701	97598	24641	7781	24641	7781	97598	9550	74503	34029	9550	34029	74503	34474	34474	6960	22539	25116	25116	6960	22539	68827	54108	23015	31192	68827	23015	31192	10735	54108	10735	63922	20039	15262	20039	15262	63922	69426	12364	10761	21031	12364	21031	10761	69426	143005	34050	34050	7613	7613	64652	10986	10986	64067	64652	84220	64067	60180	82276	60180	52247	122568	82276	52247	122568	84220	45311	45311	11260	11260	12344	4632	12344	4632	17773	17773	28150	75855	118868	28150	33543	33543	75855	25880	85276	118492	118492	25880	118868	68015	85276	32440	32440	86792	11735	11735	77974	68015	86792	31556	77974	143005	31556	8800	8800	64649	53263	53263	36037	64649	36037	43246	43246	4974	4974	27903	27903	43171	11942	43171	11942	45123	45123	23359	23359	10211	10211	9586	45043	9586	45043	64397	64397	46410	45751	46410	45751	66248	61631	66248	31420	61631	31420	120179	69669	69669	182428	182428	120179	174430	174430	63663	63663	1685351	1685351	1269471	1269471	897079	1039696	897079	1039696	965213	565478	565478	965213	698259	698259	685220	932245	685220	932245	1435556	1435556	1624843	1624843
GH33	8865	8865	21303	21303	33445	33445	24432	24432	58097	58097	28505	28505	36197	36197	8542	8542	18378	18378	27729	26067	13141	26067	13141	27729	5511	25989	8848	5511	8848	25989	18672	18672	8375	24475	16595	16595	8375	24475	22321	49412	25231	23752	22321	25231	23752	11196	49412	11196	51414	12566	9200	12566	9200	51414	42340	5935	9265	21231	5935	21231	9265	42340	27620	16071	16071	4652	4652	57623	11075	11075	26446	57623	67080	26446	28759	32731	28759	15351	51876	32731	15351	51876	67080	40537	40537	14670	14670	9288	5842	9288	5842	15339	15339	17831	32251	67510	17831	15136	15136	32251	40285	32372	55080	55080	40285	67510	40237	32372	13799	13799	41429	12422	12422	30990	40237	41429	30131	30990	27620	30131	6401	6401	37305	14829	14829	13931	37305	13931	17456	17456	5459	5459	20319	20319	33281	22964	33281	22964	14581	14581	27379	27379	5241	5241	6383	35331	6383	35331	29485	29485	16603	60001	16603	60001	24431	18582	24431	20280	18582	20280	98728	24925	24925	41079	41079	98728	68374	68374	31332	31332	724703	724703	507200	507200	808828	410935	808828	410935	312170	243303	243303	312170	402458	402458	574237	320183	574237	320183	481491	481491	612609	612609
GH36	0	0	2	2	0	0	3	3	2	2	6	6	6	6	0	0	3	3	0	0	0	0	0	0	0	2	1	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	7	0	0	0	0	0	0	7	0	1	1	0	0	3	0	0	0	3	0	0	0	0	0	5	7	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	3	0	0	0	0	0	0	12	0	0	0	2	0	0	1	12	2	0	1	0	0	0	0	13	2	2	0	13	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	1	2	2	2	2	1	0	0	0	0	97	97	5	5	2	15	2	15	12	0	0	12	3	3	5	17	5	17	17	17	0	0
GH37	112	112	4355	4355	1930	1930	2348	2348	6364	6364	1639	1639	3275	3275	2536	2536	5642	5642	6472	175	45	175	45	6472	53	1530	1563	53	1563	1530	23921	23921	395	3023	819	819	395	3023	382	4099	891	346	382	891	346	535	4099	535	18850	596	118	596	118	18850	9426	177	155	146	177	146	155	9426	1424	1004	1004	104	104	5692	289	289	86	5692	709	86	3087	2397	3087	1078	3170	2397	1078	3170	709	4980	4980	64	64	171	87	171	87	421	421	678	4565	13507	678	15260	15260	4565	546	2509	1986	1986	546	13507	6501	2509	86	86	2739	1018	1018	2979	6501	2739	982	2979	1424	982	54	54	18588	732	732	844	18588	844	4713	4713	249	249	200	200	107	2727	107	2727	3249	3249	892	892	750	750	99	259	99	259	2635	2635	3821	636	3821	636	5182	20417	5182	218	20417	218	3850	2445	2445	1828	1828	3850	21773	21773	4422	4422	54672	54672	117076	117076	87734	30698	87734	30698	182785	56496	56496	182785	71318	71318	200176	82652	200176	82652	46252	46252	27946	27946
GH38	4045	4045	25635	25635	18440	18440	33672	33672	43899	43899	29920	29920	106910	106910	9899	9899	26518	26518	52484	7155	7339	7155	7339	52484	3255	29376	13846	3255	13846	29376	32574	32574	6308	9230	15794	15794	6308	9230	28761	46460	17348	9921	28761	17348	9921	8313	46460	8313	36009	4273	9416	4273	9416	36009	68782	5858	5935	15553	5858	15553	5935	68782	16349	20242	20242	2628	2628	38490	5020	5020	23614	38490	21419	23614	42274	38315	42274	14594	92943	38315	14594	92943	21419	15359	15359	11285	11285	13228	3561	13228	3561	11007	11007	5910	29398	46008	5910	23372	23372	29398	21815	32225	29125	29125	21815	46008	55103	32225	18246	18246	54867	6642	6642	53634	55103	54867	9846	53634	16349	9846	2797	2797	28761	21389	21389	48401	28761	48401	26314	26314	1609	1609	13268	13268	27355	7652	27355	7652	17355	17355	16670	16670	3588	3588	4978	15440	4978	15440	29829	29829	23659	21244	23659	21244	48324	34023	48324	12740	34023	12740	88469	34367	34367	31810	31810	88469	101115	101115	65091	65091	206005	206005	850097	850097	591410	403781	591410	403781	683606	450263	450263	683606	695430	695430	426279	496574	426279	496574	697273	697273	757703	757703
GH39	9	9	941	941	1873	1873	1010	1010	1423	1423	535	535	1499	1499	32	32	1158	1158	279	2	5	2	5	279	1	236	184	1	184	236	234	234	1	9	106	106	1	9	392	1795	4	2	392	4	2	5	1795	5	490	9	0	9	0	490	2688	1	4	0	1	0	4	2688	100	169	169	2	2	2288	21	21	2	2288	35	2	160	219	160	518	2236	219	518	2236	35	7	7	2	2	1	0	1	0	6	6	4	926	1843	4	95	95	926	41	342	621	621	41	1843	327	342	0	0	496	1	1	1065	327	496	13	1065	100	13	3	3	1257	165	165	885	1257	885	993	993	1	1	6	6	8	2	8	2	267	267	1	1	7	7	0	14	0	14	711	711	1202	29	1202	29	304	80	304	1	80	1	851	369	369	203	203	851	842	842	505	505	23156	23156	28419	28419	7926	6310	7926	6310	4791	29	29	4791	59157	59157	12042	18523	12042	18523	10838	10838	26892	26892
GH4	63	63	1882	1882	759	759	1594	1594	5898	5898	965	965	2145	2145	2060	2060	2011	2011	2705	96	22	96	22	2705	10	2451	1535	10	1535	2451	10411	10411	47	359	935	935	47	359	5907	1395	63	166	5907	63	166	66	1395	66	8531	103	100	103	100	8531	12465	102	113	19	102	19	113	12465	1239	801	801	6	6	3807	106	106	226	3807	232	226	881	1775	881	2681	5028	1775	2681	5028	232	239	239	32	32	57	33	57	33	56	56	142	4897	5844	142	6436	6436	4897	194	2747	1718	1718	194	5844	2565	2747	15	15	7796	113	113	6159	2565	7796	80	6159	1239	80	32	32	9587	1949	1949	2377	9587	2377	1030	1030	4	4	83	83	202	98	202	98	793	793	96	96	44	44	11	244	11	244	3223	3223	3492	348	3492	348	5207	4442	5207	207	4442	207	11579	4697	4697	3851	3851	11579	1867	1867	1868	1868	64886	64886	49842	49842	55495	37391	55495	37391	82718	8149	8149	82718	15752	15752	30134	15827	30134	15827	49109	49109	40656	40656
GH43	2599	2599	29753	29753	62173	62173	60326	60326	74948	74948	59607	59607	97256	97256	78039	78039	19992	19992	139604	12759	2980	12759	2980	139604	3644	51693	51272	3644	51272	51693	25523	25523	1574	7857	23554	23554	1574	7857	80610	60694	8964	14003	80610	8964	14003	3068	60694	3068	62775	10242	5845	10242	5845	62775	65244	3635	5445	4996	3635	4996	5445	65244	225903	50715	50715	1405	1405	77124	4789	4789	28666	77124	18465	28666	69911	80060	69911	29857	137156	80060	29857	137156	18465	22350	22350	4102	4102	4198	2369	4198	2369	6899	6899	8412	88158	136362	8412	41418	41418	88158	15438	122846	68347	68347	15438	136362	75844	122846	25354	25354	111188	1751	1751	90738	75844	111188	11990	90738	225903	11990	3293	3293	83070	56566	56566	28161	83070	28161	65567	65567	2332	2332	11161	11161	32478	3314	32478	3314	46487	46487	9370	9370	5541	5541	1132	20613	1132	20613	49055	49055	28697	15099	28697	15099	87543	37805	87543	10973	37805	10973	128518	74011	74011	129229	129229	128518	191690	191690	79226	79226	1350813	1350813	1386709	1386709	1026172	1484705	1026172	1484705	1112690	287976	287976	1112690	782008	782008	833824	1247598	833824	1247598	1369464	1369464	1897123	1897123
GH47	3	3	2	2	0	0	3	3	0	0	1	1	0	0	2	2	119	119	1	1	1	1	1	1	0	1	2	0	2	1	38	38	4	0	1	1	4	0	1	7	0	0	1	0	0	1	7	1	7	0	0	0	0	7	9	3	0	0	3	0	0	9	0	0	0	0	0	2	0	0	0	2	3	0	0	0	0	1	0	0	1	0	3	0	0	0	0	5	0	5	0	0	0	2	0	0	2	26	26	0	3	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	4	0	0	122	4	122	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	115	115	2	0	2	0	1	18	1	0	18	0	0	245	245	2	2	0	2	2	1	1	45	45	34	34	103	32	103	32	20	276	276	20	19	19	391	30	391	30	28	28	25	25
GH48	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474	474	0	0	0	0	0	0	0	0	0	0	0
GH5	48456	48456	81035	81035	89460	89460	110902	110902	173846	173846	91032	91032	167983	167983	112280	112280	77366	77366	153459	25300	43336	25300	43336	153459	11582	83013	117396	11582	117396	83013	44780	44780	36666	40809	49530	49530	36666	40809	66380	152069	19296	32832	66380	19296	32832	32641	152069	32641	108189	15491	14888	15491	14888	108189	174392	58335	13206	17359	58335	17359	13206	174392	281888	83500	83500	10982	10982	156951	23032	23032	27697	156951	437014	27697	96265	121561	96265	61712	196111	121561	61712	196111	437014	57149	57149	10472	10472	31872	14674	31872	14674	14338	14338	26405	126123	159420	26405	84201	84201	126123	1114540	85887	85010	85010	1114540	159420	175919	85887	30193	30193	133695	14461	14461	104058	175919	133695	40170	104058	281888	40170	13220	13220	87374	85780	85780	133349	87374	133349	120428	120428	23320	23320	23629	23629	35690	43501	35690	43501	37235	37235	26638	26638	7987	7987	8452	43327	8452	43327	137991	137991	74525	49254	74525	49254	86992	66240	86992	20432	66240	20432	228319	98311	98311	194755	194755	228319	350340	350340	163514	163514	2810085	2810085	2033193	2033193	1846510	1239023	1846510	1239023	1811926	852164	852164	1811926	1552670	1552670	2109636	1904460	2109636	1904460	2063725	2063725	2227725	2227725
GH51	1612	1612	30597	30597	51699	51699	51222	51222	89271	89271	58860	58860	112551	112551	57957	57957	18441	18441	110194	852	2897	852	2897	110194	358	71297	35819	358	35819	71297	20824	20824	1343	740	20729	20729	1343	740	64411	49107	489	1974	64411	489	1974	597	49107	597	47953	921	674	921	674	47953	79965	1559	261	414	1559	414	261	79965	165137	49065	49065	378	378	74367	907	907	206	74367	9975	206	63657	73161	63657	26908	127889	73161	26908	127889	9975	1191	1191	536	536	4111	223	4111	223	681	681	1270	77209	97411	1270	33064	33064	77209	9708	84293	59093	59093	9708	97411	71716	84293	435	435	89795	213	213	87117	71716	89795	1757	87117	165137	1757	555	555	73129	44156	44156	40055	73129	40055	53958	53958	2049	2049	508	508	538	412	538	412	43484	43484	556	556	902	902	217	1541	217	1541	54496	54496	27407	2973	27407	2973	79265	39010	79265	739	39010	739	149779	66614	66614	112712	112712	149779	159666	159666	69810	69810	1093383	1093383	1309369	1309369	868944	1064736	868944	1064736	1052966	316767	316767	1052966	707842	707842	614076	1077764	614076	1077764	1350621	1350621	1563424	1563424
GH52	0	0	7	7	0	0	0	0	0	0	13	13	0	0	0	0	89	89	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	69	2	3	3	0	0	28	0	0	0	28	0	0	0	4	0	18	0	4	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	7	0	1	4	0	0	0	6	0	0	0	4	6	0	0	2	0	0	0	1	0	0	16	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	124	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	3	3	6	6	0	0	0	0	0	0	4	0	0	4	40	40	174	5	174	5	4	4	0	0
GH54	318	318	449	449	546	546	244	244	1714	1714	85	85	399	399	408	408	342	342	17	1627	210	1627	210	17	1586	41	89	1586	89	41	11	11	183	4732	12	12	183	4732	543	1245	2438	1024	543	2438	1024	933	1245	933	142	1057	485	1057	485	142	755	56	395	192	56	192	395	755	323	22	22	166	166	491	980	980	3297	491	1104	3297	40	180	40	670	247	180	670	247	1104	8016	8016	194	194	147	265	147	265	1658	1658	3602	312	511	3602	49	49	312	981	16	31	31	981	511	25	16	805	805	4229	2382	2382	3042	25	4229	3889	3042	323	3889	423	423	186	33	33	50	186	50	238	238	45	45	908	908	4796	1703	4796	1703	46	46	4723	4723	925	925	1438	3975	1438	3975	91	91	111	6152	111	6152	36	22	36	1953	22	1953	1769	47	47	47	47	1769	38	38	83	83	336	336	3902	3902	61	5435	61	5435	296	374	374	296	1072	1072	6925	2003	6925	2003	347	347	541	541
GH57	9188	9188	13665	13665	25487	25487	20831	20831	23592	23592	19900	19900	64819	64819	16518	16518	11385	11385	34306	15034	1475	15034	1475	34306	1867	21953	15067	1867	15067	21953	12654	12654	3612	10843	13529	13529	3612	10843	26256	35069	4408	14368	26256	4408	14368	3042	35069	3042	18823	9016	3914	9016	3914	18823	44585	6733	3382	2592	6733	2592	3382	44585	68352	20041	20041	1475	1475	30843	4741	4741	16589	30843	104669	16589	40175	35066	40175	11101	39157	35066	11101	39157	104669	18691	18691	1728	1728	5559	571	5559	571	5027	5027	10744	28837	63341	10744	17988	17988	28837	55495	43692	32648	32648	55495	63341	42379	43692	7259	7259	27440	3532	3532	30868	42379	27440	10031	30868	68352	10031	3342	3342	23241	17436	17436	18437	23241	18437	24545	24545	858	858	5448	5448	13466	8774	13466	8774	16207	16207	6622	6622	5261	5261	2947	17290	2947	17290	17246	17246	16335	8092	16335	8092	31541	17786	31541	12727	17786	12727	63640	31862	31862	58810	58810	63640	101274	101274	29599	29599	575846	575846	681404	681404	527408	543682	527408	543682	427366	231106	231106	427366	581534	581534	211989	444729	211989	444729	418571	418571	760874	760874
GH59	1	1	122	122	1570	1570	41	41	166	166	279	279	119	119	6	6	34	34	3398	0	0	0	0	3398	3	178	20	3	20	178	1815	1815	1	0	338	338	1	0	328	1077	0	0	328	0	0	2	1077	2	317	0	0	0	0	317	281	0	0	0	0	0	0	281	382	322	322	0	0	415	3	3	0	415	6	0	1605	557	1605	26	1022	557	26	1022	6	0	0	0	0	1	0	1	0	0	0	0	388	1889	0	51	51	388	6	578	827	827	6	1889	5983	578	0	0	299	0	0	701	5983	299	0	701	382	0	0	0	491	105	105	1240	491	1240	558	558	0	0	0	0	0	0	0	0	49	49	0	0	6	6	0	0	0	0	290	290	69	0	69	0	605	566	605	0	566	0	4431	472	472	47	47	4431	8086	8086	1052	1052	765	765	12060	12060	1493	10908	1493	10908	11779	2	2	11779	2217	2217	1640	31920	1640	31920	2369	2369	10201	10201
GH6	1604	1604	4784	4784	7655	7655	8435	8435	14408	14408	8081	8081	12801	12801	1969	1969	8545	8545	23269	6769	6343	6769	6343	23269	3894	10216	1181	3894	1181	10216	7902	7902	3747	10827	2707	2707	3747	10827	8849	16779	14428	9263	8849	14428	9263	3957	16779	3957	12330	5609	6521	5609	6521	12330	20138	1879	4298	9014	1879	9014	4298	20138	3723	7204	7204	1355	1355	9012	3347	3347	30041	9012	4585	30041	14752	15040	14752	4439	16353	15040	4439	16353	4585	14339	14339	6505	6505	3000	482	3000	482	8928	8928	7705	14383	33132	7705	5279	5279	14383	4310	22205	19374	19374	4310	33132	18798	22205	2095	2095	11967	3928	3928	10748	18798	11967	13885	10748	3723	13885	1611	1611	15572	7030	7030	4796	15572	4796	9213	9213	852	852	5888	5888	25146	4251	25146	4251	9696	9696	13838	13838	3841	3841	4374	15080	4374	15080	6411	6411	5362	24345	5362	24345	9476	7371	9476	12233	7371	12233	28903	11939	11939	8737	8737	28903	31840	31840	17274	17274	112020	112020	246347	246347	207253	256418	207253	256418	200173	47322	47322	200173	257468	257468	81460	140069	81460	140069	143503	143503	248269	248269
GH63	320	320	7643	7643	8160	8160	5680	5680	16537	16537	14917	14917	38670	38670	9491	9491	8714	8714	26623	55	42	55	42	26623	89	14119	5544	89	5544	14119	26449	26449	224	53	1712	1712	224	53	14882	17444	8	26	14882	8	26	198	17444	198	18503	74	23	74	23	18503	27682	441	9	112	441	112	9	27682	26506	13547	13547	57	57	14403	90	90	18	14403	892	18	23337	15750	23337	3696	23411	15750	3696	23411	892	56	56	89	89	274	29	274	29	36	36	212	12917	46805	212	18019	18019	12917	998	28642	19571	19571	998	46805	16743	28642	8	8	12478	33	33	20969	16743	12478	51	20969	26506	51	140	140	25812	9872	9872	9038	25812	9038	16578	16578	32	32	23	23	6	34	6	34	14564	14564	160	160	231	231	0	17	0	17	10165	10165	8055	55	8055	55	23115	22776	23115	26	22776	26	38548	10314	10314	2052	2052	38548	73992	73992	14362	14362	97184	97184	398493	398493	318069	294695	318069	294695	263608	122570	122570	263608	231553	231553	235634	264334	235634	264334	225379	225379	469102	469102
GH65	69046	69046	31489	31489	55249	55249	27796	27796	67373	67373	26823	26823	100293	100293	29234	29234	21282	21282	57358	26441	45761	26441	45761	57358	8631	47249	21791	8631	21791	47249	26388	26388	55147	47821	21560	21560	55147	47821	79723	58302	14242	33423	79723	14242	33423	30433	58302	30433	33990	18806	11515	18806	11515	33990	86266	88139	9742	7592	88139	7592	9742	86266	70940	31647	31647	6580	6580	66759	16853	16853	27923	66759	790107	27923	84350	53774	84350	24344	60993	53774	24344	60993	790107	71753	71753	7096	7096	45637	9746	45637	9746	16027	16027	24415	50857	92799	24415	51999	51999	50857	946571	73041	57100	57100	946571	92799	73899	73041	20600	20600	48241	13606	13606	53002	73899	48241	36071	53002	70940	36071	14881	14881	43095	33046	33046	40188	43095	40188	77537	77537	26520	26520	19311	19311	26779	40056	26779	40056	34061	34061	21217	21217	10334	10334	6533	37545	6533	37545	60749	60749	24631	23154	24631	23154	45455	43637	45455	23279	43637	23279	98588	46496	46496	59492	59492	98588	148332	148332	48617	48617	810118	810118	1030377	1030377	1053397	991242	1053397	991242	774649	536449	536449	774649	1048499	1048499	383873	979340	383873	979340	601424	601424	909677	909677
GH66	1960	1960	9221	9221	18721	18721	21880	21880	18397	18397	10101	10101	15009	15009	10109	10109	8860	8860	14536	12504	4925	12504	4925	14536	3847	10947	6488	3847	6488	10947	5675	5675	1560	14262	5054	5054	1560	14262	6482	9839	16282	20282	6482	16282	20282	4857	9839	4857	9573	12081	6314	12081	6314	9573	28636	3431	4148	5863	3431	5863	4148	28636	25733	6888	6888	1743	1743	21272	5204	5204	42446	21272	7644	42446	13619	12468	13619	3249	24102	12468	3249	24102	7644	25421	25421	3985	3985	4384	1929	4384	1929	9628	9628	15668	13780	12913	15668	6298	6298	13780	7494	6072	9791	9791	7494	12913	15243	6072	27062	27062	22028	2179	2179	13369	15243	22028	22044	13369	25733	22044	4065	4065	7394	11520	11520	12103	7394	12103	12647	12647	1390	1390	12523	12523	27942	6559	27942	6559	3952	3952	6728	6728	6889	6889	942	31863	942	31863	13809	13809	14364	36297	14364	36297	6318	7876	6318	12379	7876	12379	17573	8411	8411	13400	13400	17573	29870	29870	7783	7783	343378	343378	180993	180993	141984	120933	141984	120933	124238	69331	69331	124238	286534	286534	137991	258456	137991	258456	98816	98816	233875	233875
GH68	157	157	4608	4608	3756	3756	13030	13030	12619	12619	3809	3809	5294	5294	2703	2703	3332	3332	6129	957	558	957	558	6129	516	3467	1537	516	1537	3467	1246	1246	555	802	1398	1398	555	802	2073	10210	1337	1172	2073	1337	1172	684	10210	684	4061	687	791	687	791	4061	7395	616	961	976	616	976	961	7395	2284	4910	4910	161	161	6503	208	208	3164	6503	743	3164	3798	9585	3798	2099	12307	9585	2099	12307	743	1690	1690	641	641	1119	392	1119	392	1100	1100	956	15888	3558	956	4975	4975	15888	639	3436	3834	3834	639	3558	6548	3436	3651	3651	13978	473	473	4489	6548	13978	1465	4489	2284	1465	256	256	4372	5358	5358	2960	4372	2960	4538	4538	296	296	3195	3195	1570	388	1570	388	2249	2249	1416	1416	215	215	136	2365	136	2365	5944	5944	5764	2537	5764	2537	3681	2934	3681	705	2934	705	10560	5616	5616	11430	11430	10560	2796	2796	14340	14340	207554	207554	82840	82840	46468	83196	46468	83196	74819	8334	8334	74819	99264	99264	136075	148244	136075	148244	163093	163093	72657	72657
