	MMPC19392645OR	MMPC19392645OR	MMPC13726847ST	MMPC13726847ST	MMPC12800445ST	MMPC12800445ST	MMPC16706723ST	MMPC16706723ST	MMPC16651671ST	MMPC16651671ST	MMPC21449543ST	MMPC21449543ST	MMPC17251241ST	MMPC17251241ST	MMPC24035292ST	MMPC24035292ST	MMPC16382508ST	MMPC16382508ST	MMPC20689138ST	MMPC19824023OR	MMPC52849207OR	MMPC19824023OR	MMPC52849207OR	MMPC20689138ST	MMPC52574889OR	MMPC30948868ST	MMPC53642802ST	MMPC52574889OR	MMPC53642802ST	MMPC30948868ST	MMPC34174031ST	MMPC34174031ST	MMPC54012223OR	MMPC28881424OR	MMPC54944306ST	MMPC54944306ST	MMPC54012223OR	MMPC28881424OR	MMPC40914520ST	MMPC22312907ST	MMPC54160426OR	MMPC32262645OR	MMPC40914520ST	MMPC54160426OR	MMPC32262645OR	MMPC54455576OR	MMPC22312907ST	MMPC54455576OR	MMPC23660755ST	MMPC55889507OR	MMPC51170653OR	MMPC55889507OR	MMPC51170653OR	MMPC23660755ST	MMPC22175846ST	MMPC55860177OR	MMPC56085636OR	MMPC56843559OR	MMPC55860177OR	MMPC56843559OR	MMPC56085636OR	MMPC22175846ST	MMPC11597832ST	MMPC60840390ST	MMPC60840390ST	MMPC61873807OR	MMPC61873807OR	MMPC52379257ST	MMPC60116897OR	MMPC60116897OR	MMPC57142773OR	MMPC52379257ST	MMPC27383418OR	MMPC57142773OR	MMPC59659730ST	MMPC55225619ST	MMPC59659730ST	MMPC63364113ST	MMPC48152369ST	MMPC55225619ST	MMPC63364113ST	MMPC48152369ST	MMPC27383418OR	MMPC41357154OR	MMPC41357154OR	MMPC64423720OR	MMPC64423720OR	MMPC63628582OR	MMPC66171614OR	MMPC63628582OR	MMPC66171614OR	MMPC65407889OR	MMPC65407889OR	MMPC60219907OR	MMPC59362655ST	MMPC19619725ST	MMPC60219907OR	MMPC65662501ST	MMPC65662501ST	MMPC59362655ST	MMPC57477276OR	MMPC57469621ST	MMPC64434180ST	MMPC64434180ST	MMPC57477276OR	MMPC19619725ST	MMPC55161862ST	MMPC57469621ST	MMPC65022621OR	MMPC65022621OR	MMPC59151585ST	MMPC58110896OR	MMPC58110896OR	MMPC63481302ST	MMPC55161862ST	MMPC59151585ST	MMPC62647302OR	MMPC63481302ST	MMPC11597832ST	MMPC62647302OR	MMPC71889536OR	MMPC71889536OR	MMPC54830782ST	MMPC68695449ST	MMPC68695449ST	MMPC82779175ST	MMPC54830782ST	MMPC82779175ST	MMPC83679680ST	MMPC83679680ST	MMPC95862719OR	MMPC95862719OR	MMPC73162206OR	MMPC73162206OR	MMPC68638114OR	MMPC65660081OR	MMPC68638114OR	MMPC65660081OR	MMPC99615156ST	MMPC99615156ST	MMPC64507639OR	MMPC64507639OR	MMPC87948870OR	MMPC87948870OR	MMPC86976445OR	MMPC84070936OR	MMPC86976445OR	MMPC84070936OR	MMPC88343716ST	MMPC88343716ST	MMPC83312436ST	MMPC85565182OR	MMPC83312436ST	MMPC85565182OR	MMPC67317135ST	MMPC93983194ST	MMPC67317135ST	MMPC72235353OR	MMPC93983194ST	MMPC72235353OR	MMPC12345974ST	MMPC11113549ST	MMPC11113549ST	MMPC84979047ST	MMPC84979047ST	MMPC12345974ST	MMPC96182596ST	MMPC96182596ST	MMPC82784238ST	MMPC82784238ST	MMPC68480658ST	MMPC68480658ST	MMPC63233635ST	MMPC63233635ST	MMPC14211565ST	MMPC49013463ST	MMPC14211565ST	MMPC49013463ST	MMPC73667956ST	MMPC61634104ST	MMPC61634104ST	MMPC73667956ST	MMPC53747560ST	MMPC53747560ST	MMPC23673679ST	MMPC96048560ST	MMPC23673679ST	MMPC96048560ST	MMPC43926327ST	MMPC43926327ST	MMPC10431544ST	MMPC10431544ST
ko05030	21	21	1235	1235	419	419	1367	1367	2673	2673	2648	2648	8780	8780	743	743	902	902	1329	27	41	27	41	1329	33	2299	160	33	160	2299	629	629	12	27	190	190	12	27	1912	1467	38	128	1912	38	128	51	1467	51	1175	372	70	372	70	1175	4436	2830	27	185	2830	185	27	4436	947	1445	1445	5	5	5085	17	17	34	5085	161	34	2341	2348	2341	923	4650	2348	923	4650	161	15	15	51	51	145	765	145	765	151	151	81	3564	1704	81	288	288	3564	208	2062	1118	1118	208	1704	4411	2062	777	777	2211	63	63	3543	4411	2211	39	3543	947	39	29	29	1612	942	942	2531	1612	2531	1147	1147	93	93	633	633	179	21	179	21	1032	1032	2	2	29	29	14	173	14	173	1722	1722	918	99	918	99	693	2631	693	126	2631	126	4333	3864	3864	403	403	4333	10233	10233	1218	1218	16686	16686	37815	37815	43458	24598	43458	24598	31392	26506	26506	31392	40004	40004	8043	17291	8043	17291	45404	45404	80179	80179
ko05031	83	83	1243	1243	447	447	1369	1369	2675	2675	2648	2648	8787	8787	761	761	1031	1031	1362	34	96	34	96	1362	46	2304	166	46	166	2304	636	636	49	56	190	190	49	56	2028	1430	39	141	2028	39	141	90	1430	90	1175	384	74	384	74	1175	4443	2908	37	207	2908	207	37	4443	956	1453	1453	6	6	5117	31	31	37	5117	399	37	2349	2259	2349	935	4650	2259	935	4650	399	43	43	67	67	226	772	226	772	155	155	123	3588	1704	123	305	305	3588	420	2062	1144	1144	420	1704	4411	2062	783	783	2217	65	65	3547	4411	2217	63	3547	956	63	53	53	1613	972	972	2654	1613	2654	1155	1155	126	126	645	645	184	31	184	31	1054	1054	33	33	37	37	15	183	15	183	1915	1915	918	105	918	105	701	2635	701	132	2635	132	4360	4180	4180	431	431	4360	10235	10235	1224	1224	17513	17513	37858	37858	45029	25130	45029	25130	31857	30919	30919	31857	40361	40361	8850	18050	8850	18050	46367	46367	80837	80837
ko05032	5	5	6	6	3	3	0	0	0	0	0	0	1	1	3	3	114	114	35	8	1	8	1	35	3	0	0	3	0	0	5	5	1	36	1	1	1	36	0	6	0	20	0	0	20	1	6	1	0	19	0	19	0	0	0	16	9	4	16	4	9	0	0	4	4	0	0	1	15	15	43	1	5	43	1	0	1	0	0	0	0	0	5	12	12	4	4	2	0	2	0	15	15	43	2	1	43	0	0	2	8	0	0	0	8	1	1	0	0	0	3	1	1	0	1	3	1	0	0	1	1	1	1	0	0	97	1	97	1	1	2	2	0	0	1	4	1	4	7	7	12	12	17	17	6	0	6	0	58	58	0	32	0	32	0	0	0	29	0	29	0	243	243	1	1	0	4	4	3	3	2	2	36	36	6	45	6	45	9	30	30	9	13	13	359	43	359	43	7	7	49	49
ko05033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	12	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	5	1	5	1	0	0	0	0
ko05034	668	668	1296	1296	487	487	1370	1370	2692	2692	2650	2650	8799	8799	774	774	1257	1257	1403	83	129	83	129	1403	98	2336	170	98	170	2336	671	671	388	115	200	200	388	115	2116	1477	52	280	2116	52	280	221	1477	221	1187	485	123	485	123	1187	4464	3512	50	237	3512	237	50	4464	963	1459	1459	21	21	5125	95	95	45	5125	5566	45	2374	2260	2374	950	4654	2260	950	4654	5566	116	116	111	111	474	801	474	801	238	238	257	3615	1708	257	379	379	3615	4256	2066	1155	1155	4256	1708	4413	2066	892	892	2229	86	86	3558	4413	2229	101	3558	963	101	133	133	1616	1003	1003	2962	1616	2962	1200	1200	161	161	662	662	229	68	229	68	1065	1065	157	157	58	58	36	220	36	220	2256	2256	922	208	922	208	705	2644	705	166	2644	166	4369	4637	4637	459	459	4369	10239	10239	1234	1234	18842	18842	38049	38049	46324	25551	46324	25551	32191	31872	31872	32191	40674	40674	9474	18489	9474	18489	46992	46992	81150	81150
ko05100	88845	88845	66848	66848	77209	77209	75902	75902	98339	98339	56731	56731	102526	102526	77192	77192	61705	61705	95766	35166	30091	35166	30091	95766	9128	67231	81383	9128	81383	67231	30390	30390	26707	41321	32806	32806	26707	41321	47950	121704	31227	45956	47950	31227	45956	30635	121704	30635	110795	27210	22598	27210	22598	110795	128224	36923	13203	53660	36923	53660	13203	128224	191645	69363	69363	7469	7469	148933	21381	21381	69716	148933	269892	69716	80270	119090	80270	75022	105532	119090	75022	105532	269892	67547	67547	25372	25372	27284	11525	27284	11525	34648	34648	27193	95772	103370	27193	119942	119942	95772	311291	86128	86068	86068	311291	103370	111198	86128	57592	57592	111509	19207	19207	90376	111198	111509	49933	90376	191645	49933	12317	12317	60948	67400	67400	100316	60948	100316	79726	79726	16288	16288	29944	29944	63193	32560	63193	32560	36540	36540	44895	44895	12550	12550	11258	53567	11258	53567	111161	111161	51054	65410	51054	65410	85046	61872	85046	38911	61872	38911	124629	92139	92139	122139	122139	124629	178590	178590	110102	110102	2421899	2421899	1521785	1521785	1542965	1120542	1542965	1120542	1124274	478993	478993	1124274	1354157	1354157	1718691	1371913	1718691	1371913	1260559	1260559	1169684	1169684
ko05110	1793	1793	11631	11631	14140	14140	19438	19438	21488	21488	14598	14598	25553	25553	6132	6132	19059	19059	26871	4372	1680	4372	1680	26871	2871	26236	9227	2871	9227	26236	24889	24889	2023	9413	10717	10717	2023	9413	11367	20943	8660	3281	11367	8660	3281	2686	20943	2686	89870	1697	1204	1697	1204	89870	30978	2013	4057	4520	2013	4520	4057	30978	5175	11097	11097	925	925	36715	2309	2309	6038	36715	11109	6038	17067	24336	17067	11219	25511	24336	11219	25511	11109	7659	7659	3992	3992	1796	1124	1796	1124	3358	3358	5065	28475	33422	5065	49491	49491	28475	9765	40135	22558	22558	9765	33422	30324	40135	6874	6874	24531	4314	4314	26648	30324	24531	9789	26648	5175	9789	1443	1443	28847	12282	12282	13833	28847	13833	15787	15787	3376	3376	4670	4670	5188	21541	5188	21541	14996	14996	7495	7495	2133	2133	5083	7836	5083	7836	32087	32087	13180	8637	13180	8637	24427	39275	24427	4677	39275	4677	36364	24347	24347	24627	24627	36364	39325	39325	28776	28776	216792	216792	387727	387727	370078	379465	370078	379465	374237	247550	247550	374237	322187	322187	691883	270945	691883	270945	496911	496911	410078	410078
ko05111	96364	96364	235008	235008	242488	242488	364474	364474	409026	409026	268863	268863	570584	570584	164248	164248	255450	255450	465136	130357	72636	130357	72636	465136	78695	308012	125651	78695	125651	308012	427798	427798	85811	116830	116968	116968	85811	116830	330655	386704	250457	120259	330655	250457	120259	84140	386704	84140	500530	63403	70905	63403	70905	500530	621677	140536	57111	75866	140536	75866	57111	621677	394482	165575	165575	19532	19532	475109	61224	61224	204020	475109	1160151	204020	326538	397745	326538	155350	596724	397745	155350	596724	1160151	243676	243676	54651	54651	106824	29110	106824	29110	83385	83385	112683	486408	953628	112683	425144	425144	486408	1093391	493103	350169	350169	1093391	953628	495670	493103	283589	283589	525185	76321	76321	435636	495670	525185	169581	435636	394482	169581	38460	38460	564990	218870	218870	201130	564990	201130	253104	253104	62427	62427	111413	111413	177368	102261	177368	102261	180448	180448	158540	158540	49274	49274	73603	486972	73603	486972	299478	299478	293426	260558	293426	260558	381491	554178	381491	140383	554178	140383	746318	317709	317709	375634	375634	746318	939139	939139	358005	358005	5849794	5849794	7655991	7655991	6187036	7054566	6187036	7054566	6751004	3611812	3611812	6751004	5950401	5950401	6916720	5467579	6916720	5467579	6656758	6656758	7303711	7303711
ko05120	127875	127875	66676	66676	80601	80601	110903	110903	195694	195694	100926	100926	159244	159244	46981	46981	60179	60179	120745	39036	41536	39036	41536	120745	16815	153309	50280	16815	50280	153309	47176	47176	52283	56625	35648	35648	52283	56625	94567	95832	32533	48425	94567	32533	48425	34351	95832	34351	108849	28971	21934	28971	21934	108849	160837	94832	18617	39845	94832	39845	18617	160837	97034	66081	66081	8005	8005	143425	24208	24208	60884	143425	861072	60884	88936	139560	88936	52972	181312	139560	52972	181312	861072	90829	90829	21171	21171	52054	15602	52054	15602	30067	30067	36470	170493	165229	36470	78822	78822	170493	822256	121749	99562	99562	822256	165229	109338	121749	52821	52821	197855	24644	24644	131827	109338	197855	59544	131827	97034	59544	19314	19314	107110	74473	74473	61802	107110	61802	63865	63865	29459	29459	41481	41481	57622	48351	57622	48351	67376	67376	45866	45866	16033	16033	23638	60754	23638	60754	149038	149038	87605	71808	87605	71808	128196	101646	128196	42265	101646	42265	212541	100405	100405	118968	118968	212541	141512	141512	131937	131937	1430711	1430711	2080381	2080381	1391636	1778070	1391636	1778070	1682609	833306	833306	1682609	1512851	1512851	1838169	1585244	1838169	1585244	2868310	2868310	2009107	2009107
ko05130	106722	106722	7909	7909	4833	4833	3752	3752	10204	10204	2839	2839	3129	3129	2273	2273	2223	2223	2701	6821	25783	6821	25783	2701	4288	2730	2063	4288	2063	2730	2275	2275	39300	11119	11126	11126	39300	11119	10967	12116	2659	7022	10967	2659	7022	17416	12116	17416	1286	4358	5667	4358	5667	1286	8661	65563	2759	15188	65563	15188	2759	8661	3273	1133	1133	2339	2339	14604	5451	5451	6603	14604	628262	6603	4197	3009	4197	5150	3101	3009	5150	3101	628262	20107	20107	3819	3819	33903	6055	33903	6055	4265	4265	4913	8038	1625	4913	4585	4585	8038	696788	645	5488	5488	696788	1625	960	645	4885	4885	5265	3906	3906	4376	960	5265	10260	4376	3273	10260	7366	7366	561	3632	3632	10922	561	10922	7590	7590	15778	15778	7294	7294	3033	8926	3033	8926	1858	1858	3793	3793	600	600	2066	7866	2066	7866	20730	20730	1050	7608	1050	7608	2695	4541	2695	4649	4541	4649	3071	4436	4436	5122	5122	3071	170	170	2674	2674	60964	60964	149026	149026	155918	33396	155918	33396	48741	110221	110221	48741	37311	37311	54353	108527	54353	108527	74772	74772	25982	25982
ko05131	79649	79649	2507	2507	2507	2507	28	28	1206	1206	50	50	993	993	988	988	830	830	737	1728	19850	1728	19850	737	2423	792	649	2423	649	792	4981	4981	15277	11815	698	698	15277	11815	8972	708	2471	5866	8972	2471	5866	8952	708	8952	2348	5179	1444	5179	1444	2348	168	24786	2526	14801	24786	14801	2526	168	2818	476	476	1862	1862	8684	5163	5163	955	8684	220013	955	3302	341	3302	1701	34	341	1701	34	220013	14780	14780	2218	2218	11382	5781	11382	5781	5315	5315	2850	4473	196	2850	6699	6699	4473	274558	3445	2799	2799	274558	196	117	3445	4020	4020	2133	1024	1024	643	117	2133	7553	643	2818	7553	4056	4056	2583	1809	1809	616	2583	616	2539	2539	11024	11024	7210	7210	2245	9055	2245	9055	595	595	2524	2524	400	400	2115	8104	2115	8104	21312	21312	93	9338	93	9338	360	1150	360	1300	1150	1300	150	1104	1104	3019	3019	150	101	101	574	574	22779	22779	13686	13686	92859	17895	92859	17895	13486	59964	59964	13486	14730	14730	19238	18507	19238	18507	34454	34454	15478	15478
ko05132	85145	85145	19015	19015	29333	29333	26624	26624	23970	23970	27343	27343	37294	37294	11306	11306	37800	37800	42426	17260	28868	17260	28868	42426	10081	23707	20996	10081	20996	23707	73845	73845	18371	30524	20723	20723	18371	30524	24247	15648	12971	27549	24247	12971	27549	13450	15648	13450	81212	13671	6797	13671	6797	81212	31710	31712	8211	21457	31712	21457	8211	31710	26232	15819	15819	4815	4815	65640	12740	12740	24943	65640	250813	24943	22422	34312	22422	15351	27671	34312	15351	27671	250813	46457	46457	6204	6204	16083	8732	16083	8732	13544	13544	17767	48210	67893	17767	58967	58967	48210	296211	35131	16080	16080	296211	67893	37735	35131	18602	18602	55166	8402	8402	19714	37735	55166	26019	19714	26232	26019	9125	9125	64929	26570	26570	8156	64929	8156	19266	19266	19159	19159	16707	16707	16432	26639	16432	26639	16852	16852	23223	23223	6804	6804	13998	30686	13998	30686	61993	61993	20122	26449	20122	26449	30800	60042	30800	13740	60042	13740	32870	19348	19348	30887	30887	32870	47651	47651	48560	48560	321546	321546	439645	439645	486969	373540	486969	373540	444483	404248	404248	444483	355273	355273	1299468	655563	1299468	655563	643493	643493	764225	764225
ko05133	47026	47026	98098	98098	152773	152773	106027	106027	184969	184969	95669	95669	201837	201837	94634	94634	81683	81683	170852	67830	27676	67830	27676	170852	31874	157130	73847	31874	73847	157130	175664	175664	51740	103537	50751	50751	51740	103537	152579	113183	61577	101809	152579	61577	101809	54644	113183	54644	223605	32859	55359	32859	55359	223605	257527	71589	23596	64814	71589	64814	23596	257527	155977	85698	85698	23701	23701	193660	67759	67759	74427	193660	583357	74427	145483	170971	145483	60563	246369	170971	60563	246369	583357	160960	160960	44822	44822	50745	44260	50745	44260	114757	114757	57350	152916	293422	57350	169917	169917	152916	500720	171407	152833	152833	500720	293422	147378	171407	134541	134541	161552	51865	51865	179388	147378	161552	112491	179388	155977	112491	22465	22465	276064	104724	104724	89420	276064	89420	98657	98657	35360	35360	40054	40054	156788	102555	156788	102555	84609	84609	102384	102384	28657	28657	65200	77914	65200	77914	153494	153494	104704	154980	104704	154980	155421	209285	155421	85381	209285	85381	243853	112922	112922	143409	143409	243853	336689	336689	135562	135562	2650773	2650773	2667685	2667685	2410240	3418506	2410240	3418506	2583548	1910286	1910286	2583548	2334587	2334587	2647502	2527893	2647502	2527893	2254087	2254087	2636615	2636615
ko05134	21487	21487	130886	130886	147875	147875	175105	175105	230128	230128	142805	142805	259431	259431	110748	110748	116834	116834	208337	78356	25956	78356	25956	208337	37352	201369	109029	37352	109029	201369	116392	116392	26067	116454	92557	92557	26067	116454	161567	180770	77182	80413	161567	77182	80413	50548	180770	50548	203174	48896	41632	48896	41632	203174	276518	42662	39819	52980	42662	52980	39819	276518	226455	115104	115104	13901	13901	238376	41173	41173	122371	238376	161244	122371	183987	210405	183987	98754	284741	210405	98754	284741	161244	208506	208506	36926	36926	33932	16252	33932	16252	58842	58842	71534	249561	294328	71534	139882	139882	249561	131040	220034	180805	180805	131040	294328	199290	220034	76574	76574	289509	49612	49612	211097	199290	289509	110243	211097	226455	110243	21775	21775	176948	148265	148265	109259	176948	109259	137511	137511	17614	17614	68495	68495	120658	101204	120658	101204	122822	122822	103384	103384	43050	43050	41014	114015	41014	114015	184866	184866	132301	174755	132301	174755	200212	140825	200212	89064	140825	89064	315393	187845	187845	246919	246919	315393	289877	289877	214133	214133	2531679	2531679	3447093	3447093	2376334	2966952	2376334	2966952	2585019	1737974	1737974	2585019	2543194	2543194	3086045	2692176	3086045	2692176	3611658	3611658	3666573	3666573
ko05140	755	755	17	17	86	86	0	0	14	14	3	3	15	15	12	12	155	155	33	36	110	36	110	33	35	23	32	35	32	23	33	33	414	63	5	5	414	63	202	114	16	58	202	16	58	174	114	174	37	28	37	28	37	37	13	774	17	42	774	42	17	13	12	31	31	26	26	77	48	48	29	77	6561	29	11	91	11	14	0	91	14	0	6561	48	48	49	49	358	15	358	15	11	11	83	38	0	83	63	63	38	6697	0	23	23	6697	0	1	0	28	28	9	18	18	6	1	9	57	6	12	57	75	75	0	81	81	132	0	132	53	53	84	84	20	20	32	43	32	43	19	19	62	62	18	18	23	22	23	22	206	206	0	9	0	9	4	4	4	29	4	29	2	316	316	38	38	2	2	2	0	0	826	826	117	117	1824	495	1824	495	404	9219	9219	404	496	496	728	521	728	521	970	970	585	585
ko05142	921	921	2539	2539	1282	1282	1844	1844	4254	4254	1311	1311	3413	3413	1891	1891	1477	1477	238	4128	2640	4128	2640	238	1018	615	921	1018	921	615	6900	6900	1327	7297	337	337	1327	7297	8937	3837	5886	2210	8937	5886	2210	1477	3837	1477	9785	2798	1724	2798	1724	9785	2424	3066	4870	1795	3066	1795	4870	2424	1982	251	251	477	477	2261	3235	3235	7712	2261	4587	7712	339	717	339	557	6189	717	557	6189	4587	5764	5764	2904	2904	2186	1382	2186	1382	3755	3755	4096	1501	3677	4096	3663	3663	1501	6221	1467	613	613	6221	3677	1255	1467	2558	2558	6259	797	797	6881	1255	6259	9519	6881	1982	9519	1028	1028	4865	416	416	993	4865	993	931	931	1098	1098	4902	4902	16604	1412	16604	1412	397	397	4628	4628	1766	1766	1011	9840	1011	9840	1542	1542	1383	28961	1383	28961	1219	6152	1219	7538	6152	7538	6500	2304	2304	249	249	6500	2788	2788	1206	1206	17455	17455	76145	76145	45715	17795	45715	17795	41761	118654	118654	41761	19194	19194	65347	29788	65347	29788	33266	33266	113181	113181
ko05143	866	866	4544	4544	3332	3332	3723	3723	5358	5358	1539	1539	1461	1461	2476	2476	5529	5529	1192	4580	2637	4580	2637	1192	1186	1167	1231	1186	1231	1167	7261	7261	1299	8654	709	709	1299	8654	9029	5466	6016	2531	9029	6016	2531	1696	5466	1696	14850	3669	1863	3669	1863	14850	4157	2935	5019	1784	2935	1784	5019	4157	8565	618	618	512	512	3988	3281	3281	7713	3988	4542	7713	1336	4576	1336	1064	6261	4576	1064	6261	4542	6535	6535	2876	2876	2135	1380	2135	1380	4070	4070	3939	2682	3807	3939	5034	5034	2682	4557	1624	1179	1179	4557	3807	1472	1624	2570	2570	11646	810	810	7480	1472	11646	9818	7480	8565	9818	1004	1004	5038	3173	3173	2370	5038	2370	585	585	1097	1097	4957	4957	16785	1996	16785	1996	506	506	4905	4905	1961	1961	1164	10196	1164	10196	4531	4531	5589	29033	5589	29033	2452	7880	2452	7894	7880	7894	5869	4188	4188	6352	6352	5869	1935	1935	2089	2089	67611	67611	74148	74148	105988	45867	105988	45867	58580	114405	114405	58580	82987	82987	157402	29888	157402	29888	32789	32789	86626	86626
ko05144	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	26	2	0	0	0	0	2	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	0	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	1	1	8	0	8	0	0	0	1	0	4	1	0	0	0	4	0	0	0	4	4	2	0	0	0	0	1	1	0	2	0	0	0	0	0	1	1	2	0	0	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	85	85	1	1	17	0	0	0	0	82	82	5	5	145	28	145	28	156	367	367	156	28	28	130	41	130	41	43	43	58	58
ko05145	4707	4707	405	405	152	152	842	842	1204	1204	216	216	545	545	80	80	995	995	161	2341	191	2341	191	161	491	300	187	491	187	300	133	133	1543	996	101	101	1543	996	425	2556	186	1340	425	186	1340	1866	2556	1866	354	91	1787	91	1787	354	2540	11873	184	5414	11873	5414	184	2540	325	172	172	181	181	542	1846	1846	1053	542	56859	1053	319	1001	319	187	627	1001	187	627	56859	1208	1208	868	868	3227	970	3227	970	1519	1519	694	562	453	694	257	257	562	34406	1265	348	348	34406	453	246	1265	149	149	772	1360	1360	457	246	772	1981	457	325	1981	2732	2732	228	473	473	1766	228	1766	1473	1473	87	87	421	421	4087	1382	4087	1382	165	165	2935	2935	535	535	881	748	881	748	1276	1276	381	5597	381	5597	251	95	251	2887	95	2887	682	1567	1567	808	808	682	5751	5751	566	566	5230	5230	21376	21376	17976	16069	17976	16069	3773	40915	40915	3773	22112	22112	5991	8165	5991	8165	8150	8150	6863	6863
ko05146	2007	2007	14231	14231	13685	13685	28963	28963	24315	24315	14088	14088	23891	23891	16024	16024	19075	19075	13419	2463	3291	2463	3291	13419	1253	14871	20696	1253	20696	14871	3402	3402	3384	7104	9374	9374	3384	7104	12091	20273	3717	3449	12091	3717	3449	2145	20273	2145	10287	3138	1696	3138	1696	10287	41403	6951	4022	2187	6951	2187	4022	41403	44611	10302	10302	503	503	32249	1505	1505	7925	32249	15242	7925	16675	22295	16675	8941	25862	22295	8941	25862	15242	7369	7369	1726	1726	3114	540	3114	540	2569	2569	2631	18614	30860	2631	10525	10525	18614	12637	23029	22106	22106	12637	30860	18708	23029	1893	1893	21603	3880	3880	18024	18708	21603	5116	18024	44611	5116	1551	1551	12771	10376	10376	15796	12771	15796	11582	11582	1427	1427	4332	4332	4672	10002	4672	10002	9114	9114	5952	5952	2245	2245	1307	6847	1307	6847	16448	16448	18740	13889	18740	13889	12690	13528	12690	3795	13528	3795	34386	14577	14577	23672	23672	34386	26420	26420	17297	17297	503074	503074	348913	348913	227622	224311	227622	224311	319893	270572	270572	319893	295107	295107	372663	347002	372663	347002	296459	296459	247077	247077
ko05150	120431	120431	51822	51822	41863	41863	124051	124051	97593	97593	50413	50413	65308	65308	49515	49515	18527	18527	48801	105513	133276	105513	133276	48801	36828	72048	35095	36828	35095	72048	23303	23303	114046	154163	32964	32964	114046	154163	42902	46952	179978	141506	42902	179978	141506	126937	46952	126937	48038	64521	103141	64521	103141	48038	44291	208921	80327	134965	208921	134965	80327	44291	67975	27089	27089	26435	26435	68211	81477	81477	249534	68211	1393412	249534	136659	51420	136659	27571	105351	51420	27571	105351	1393412	217473	217473	126250	126250	145101	63422	145101	63422	152940	152940	86338	85994	69296	86338	46902	46902	85994	1699800	47974	38184	38184	1699800	69296	64096	47974	192219	192219	64226	70317	70317	49334	64096	64226	189258	49334	67975	189258	38268	38268	41836	128147	128147	23131	41836	23131	64472	64472	59002	59002	156370	156370	327248	93205	327248	93205	22099	22099	169733	169733	42261	42261	43312	184190	43312	184190	130490	130490	66510	447937	66510	447937	46497	49500	46497	154559	49500	154559	122300	34512	34512	79441	79441	122300	60874	60874	53271	53271	2196524	2196524	969667	969667	883813	1473303	883813	1473303	519545	615862	615862	519545	576435	576435	747772	1075027	747772	1075027	684049	684049	944686	944686
ko05152	30646	30646	177419	177419	156930	156930	200068	200068	298651	298651	174979	174979	367265	367265	120281	120281	124491	124491	236592	69376	33445	69376	33445	236592	29341	274218	123312	29341	123312	274218	118227	118227	33098	105132	82032	82032	33098	105132	201749	212699	81391	205086	201749	81391	205086	40024	212699	40024	224609	44483	34471	44483	34471	224609	337808	47408	37957	54471	47408	54471	37957	337808	198598	156716	156716	13340	13340	259516	206739	206739	119827	259516	223674	119827	237614	250895	237614	125808	366817	250895	125808	366817	223674	174006	174006	38694	38694	51203	18935	51203	18935	56487	56487	68473	305425	384948	68473	252233	252233	305425	586690	297776	242248	242248	586690	384948	204766	297776	89806	89806	346130	45738	45738	276884	204766	346130	105601	276884	198598	105601	20548	20548	223003	176954	176954	128028	223003	128028	200473	200473	25482	25482	68043	68043	114679	92501	114679	92501	176829	176829	108350	108350	35646	35646	43361	105015	43361	105015	216100	216100	175992	169769	175992	169769	235926	183312	235926	77356	183312	77356	382371	211601	211601	236858	236858	382371	323576	323576	231368	231368	2709135	2709135	4199132	4199132	2796708	3667792	2796708	3667792	3375373	1920191	1920191	3375373	2858488	2858488	3203735	2833763	3203735	2833763	4503432	4503432	3860529	3860529
ko05160	4347	4347	134	134	89	89	1	1	17	17	5	5	19	19	43	43	446	446	114	293	109	293	109	114	317	39	20	317	20	39	52	52	1471	120	24	24	1471	120	226	186	19	136	226	19	136	685	186	685	6	118	237	118	237	6	324	3773	19	224	3773	224	19	324	21	18	18	21	21	51	97	97	13	51	55221	13	53	101	53	94	0	101	94	0	55221	122	122	395	395	1645	44	1645	44	77	77	425	46	7	425	121	121	46	31191	4	48	48	31191	7	44	4	32	32	198	206	206	44	44	198	60	44	21	60	505	505	68	65	65	471	68	471	79	79	77	77	41	41	30	67	30	67	57	57	359	359	35	35	16	49	16	49	629	629	29	115	29	115	14	8	14	198	8	198	3	860	860	97	97	3	6	6	6	6	3587	3587	330	330	6447	2011	6447	2011	1543	25251	25251	1543	1938	1938	2777	2708	2777	2708	2993	2993	1754	1754
