	MMPC19392645OR	MMPC19392645OR	MMPC13726847ST	MMPC13726847ST	MMPC12800445ST	MMPC12800445ST	MMPC16706723ST	MMPC16706723ST	MMPC16651671ST	MMPC16651671ST	MMPC21449543ST	MMPC21449543ST	MMPC17251241ST	MMPC17251241ST	MMPC24035292ST	MMPC24035292ST	MMPC16382508ST	MMPC16382508ST	MMPC20689138ST	MMPC19824023OR	MMPC52849207OR	MMPC19824023OR	MMPC52849207OR	MMPC20689138ST	MMPC52574889OR	MMPC30948868ST	MMPC53642802ST	MMPC52574889OR	MMPC53642802ST	MMPC30948868ST	MMPC34174031ST	MMPC34174031ST	MMPC54012223OR	MMPC28881424OR	MMPC54944306ST	MMPC54944306ST	MMPC54012223OR	MMPC28881424OR	MMPC40914520ST	MMPC22312907ST	MMPC54160426OR	MMPC32262645OR	MMPC40914520ST	MMPC54160426OR	MMPC32262645OR	MMPC54455576OR	MMPC22312907ST	MMPC54455576OR	MMPC23660755ST	MMPC55889507OR	MMPC51170653OR	MMPC55889507OR	MMPC51170653OR	MMPC23660755ST	MMPC22175846ST	MMPC55860177OR	MMPC56085636OR	MMPC56843559OR	MMPC55860177OR	MMPC56843559OR	MMPC56085636OR	MMPC22175846ST	MMPC11597832ST	MMPC60840390ST	MMPC60840390ST	MMPC61873807OR	MMPC61873807OR	MMPC52379257ST	MMPC60116897OR	MMPC60116897OR	MMPC57142773OR	MMPC52379257ST	MMPC27383418OR	MMPC57142773OR	MMPC59659730ST	MMPC55225619ST	MMPC59659730ST	MMPC63364113ST	MMPC48152369ST	MMPC55225619ST	MMPC63364113ST	MMPC48152369ST	MMPC27383418OR	MMPC41357154OR	MMPC41357154OR	MMPC64423720OR	MMPC64423720OR	MMPC63628582OR	MMPC66171614OR	MMPC63628582OR	MMPC66171614OR	MMPC65407889OR	MMPC65407889OR	MMPC60219907OR	MMPC59362655ST	MMPC19619725ST	MMPC60219907OR	MMPC65662501ST	MMPC65662501ST	MMPC59362655ST	MMPC57477276OR	MMPC57469621ST	MMPC64434180ST	MMPC64434180ST	MMPC57477276OR	MMPC19619725ST	MMPC55161862ST	MMPC57469621ST	MMPC65022621OR	MMPC65022621OR	MMPC59151585ST	MMPC58110896OR	MMPC58110896OR	MMPC63481302ST	MMPC55161862ST	MMPC59151585ST	MMPC62647302OR	MMPC63481302ST	MMPC11597832ST	MMPC62647302OR	MMPC71889536OR	MMPC71889536OR	MMPC54830782ST	MMPC68695449ST	MMPC68695449ST	MMPC82779175ST	MMPC54830782ST	MMPC82779175ST	MMPC83679680ST	MMPC83679680ST	MMPC95862719OR	MMPC95862719OR	MMPC73162206OR	MMPC73162206OR	MMPC68638114OR	MMPC65660081OR	MMPC68638114OR	MMPC65660081OR	MMPC99615156ST	MMPC99615156ST	MMPC64507639OR	MMPC64507639OR	MMPC87948870OR	MMPC87948870OR	MMPC86976445OR	MMPC84070936OR	MMPC86976445OR	MMPC84070936OR	MMPC88343716ST	MMPC88343716ST	MMPC83312436ST	MMPC85565182OR	MMPC83312436ST	MMPC85565182OR	MMPC67317135ST	MMPC93983194ST	MMPC67317135ST	MMPC72235353OR	MMPC93983194ST	MMPC72235353OR	MMPC12345974ST	MMPC11113549ST	MMPC11113549ST	MMPC84979047ST	MMPC84979047ST	MMPC12345974ST	MMPC96182596ST	MMPC96182596ST	MMPC82784238ST	MMPC82784238ST	MMPC68480658ST	MMPC68480658ST	MMPC63233635ST	MMPC63233635ST	MMPC14211565ST	MMPC49013463ST	MMPC14211565ST	MMPC49013463ST	MMPC73667956ST	MMPC61634104ST	MMPC61634104ST	MMPC73667956ST	MMPC53747560ST	MMPC53747560ST	MMPC23673679ST	MMPC96048560ST	MMPC23673679ST	MMPC96048560ST	MMPC43926327ST	MMPC43926327ST	MMPC10431544ST	MMPC10431544ST
3.2.1.24	3125	3125	18769	18769	13533	13533	19169	19169	34254	34254	23732	23732	91054	91054	5508	5508	19353	19353	41385	6594	7017	6594	7017	41385	2913	21758	4794	2913	4794	21758	20541	20541	5757	7668	6883	6883	5757	7668	26056	38379	17027	9129	26056	17027	9129	7587	38379	7587	16146	4025	9114	4025	9114	16146	40809	4482	5404	15304	4482	15304	5404	40809	7802	15040	15040	2438	2438	20204	4803	4803	23064	20204	14200	23064	37331	23917	37331	6942	55622	23917	6942	55622	14200	14534	14534	10934	10934	11902	3416	11902	3416	10566	10566	4915	19997	36276	4915	10439	10439	19997	14348	20992	17323	17323	14348	36276	49882	20992	18112	18112	27952	6385	6385	36470	49882	27952	9588	36470	7802	9588	2545	2545	20960	12612	12612	30239	20960	30239	21781	21781	1482	1482	12881	12881	26846	7305	26846	7305	12950	12950	15838	15838	3219	3219	4822	15030	4822	15030	16647	16647	14072	20241	14072	20241	37284	19246	37284	12330	19246	12330	68312	22895	22895	11155	11155	68312	98721	98721	38090	38090	109242	109242	735817	735817	480697	338749	480697	338749	555232	368201	368201	555232	594228	594228	230654	370301	230654	370301	374952	374952	706998	706998
3.2.1.25	1095	1095	9899	9899	19421	19421	11589	11589	28069	28069	23406	23406	42816	42816	2743	2743	9619	9619	39301	2265	620	2265	620	39301	153	23075	4594	153	4594	23075	7904	7904	460	2103	2559	2559	460	2103	19004	22183	1842	116	19004	1842	116	1070	22183	1070	11467	256	27	256	27	11467	45115	1005	93	235	1005	235	93	45115	5522	19555	19555	70	70	19701	1763	1763	61	19701	9894	61	23643	27713	23643	10170	34675	27713	10170	34675	9894	6225	6225	1634	1634	604	107	604	107	333	333	993	26966	56406	993	10181	10181	26966	6404	27878	21544	21544	6404	56406	24078	27878	72	72	33858	1518	1518	26579	24078	33858	632	26579	5522	632	248	248	18871	11324	11324	20826	18871	20826	20052	20052	107	107	346	346	99	2307	99	2307	21666	21666	3266	3266	466	466	559	184	559	184	15405	15405	9432	744	9432	744	24346	13312	24346	550	13312	550	50168	23670	23670	10046	10046	50168	71660	71660	20983	20983	108270	108270	462614	462614	410208	393192	410208	393192	392047	215585	215585	392047	256985	256985	175987	393573	175987	393573	435950	435950	540749	540749
3.2.1.26	4498	4498	31957	31957	23636	23636	56345	56345	74237	74237	36139	36139	63790	63790	38966	38966	16115	16115	60402	14993	6514	14993	6514	60402	8096	58124	20112	8096	20112	58124	23308	23308	5455	12803	18155	18155	5455	12803	49409	35897	18416	17019	49409	18416	17019	8828	35897	8828	45800	8381	11547	8381	11547	45800	43334	11656	7131	17065	11656	17065	7131	43334	43369	22359	22359	6030	6030	41435	7308	7308	35178	41435	79544	35178	35176	53083	35176	42998	95274	53083	42998	95274	79544	21876	21876	9758	9758	10417	4119	10417	4119	10908	10908	17491	56089	67665	17491	21976	21976	56089	21421	48071	98995	98995	21421	67665	39843	48071	26782	26782	63582	9259	9259	56531	39843	63582	19128	56531	43369	19128	5084	5084	49455	30529	30529	21196	49455	21196	27107	27107	4335	4335	20864	20864	25796	7214	25796	7214	29414	29414	17708	17708	4933	4933	8077	25084	8077	25084	51021	51021	41699	38364	41699	38364	43923	48627	43923	19749	48627	19749	74692	42032	42032	124636	124636	74692	72416	72416	46949	46949	914745	914745	828193	828193	488990	644667	488990	644667	713889	421203	421203	713889	441645	441645	517756	697253	517756	697253	1161206	1161206	993852	993852
3.2.1.28	112	112	4355	4355	1930	1930	2348	2348	6364	6364	1639	1639	3275	3275	2536	2536	5642	5642	6472	175	45	175	45	6472	53	1530	1563	53	1563	1530	23921	23921	395	3023	819	819	395	3023	382	4099	891	346	382	891	346	535	4099	535	18850	596	118	596	118	18850	9426	177	155	146	177	146	155	9426	1424	1004	1004	104	104	5692	289	289	86	5692	709	86	3087	2397	3087	1078	3170	2397	1078	3170	709	4980	4980	64	64	171	87	171	87	421	421	678	4565	13507	678	15260	15260	4565	546	2509	1986	1986	546	13507	6501	2509	86	86	2739	1018	1018	2979	6501	2739	982	2979	1424	982	54	54	18588	732	732	844	18588	844	4713	4713	249	249	200	200	107	2727	107	2727	3249	3249	892	892	750	750	99	259	99	259	2635	2635	3821	636	3821	636	5182	20417	5182	218	20417	218	3850	2445	2445	1828	1828	3850	21773	21773	4422	4422	54672	54672	117076	117076	87734	30698	87734	30698	182785	56496	56496	182785	71318	71318	200176	82652	200176	82652	46252	46252	27946	27946
3.2.1.3	1563	1563	16104	16104	47881	47881	27970	27970	35999	35999	29965	29965	103746	103746	45140	45140	14750	14750	82171	14873	1689	14873	1689	82171	2148	34626	28784	2148	28784	34626	25544	25544	845	14125	23012	23012	845	14125	41637	36854	7070	18297	41637	7070	18297	3568	36854	3568	36841	11797	5029	11797	5029	36841	73733	639	4190	3715	639	3715	4190	73733	157803	39317	39317	2003	2003	33672	7358	7358	25267	33672	4492	25267	77713	51975	77713	14639	60329	51975	14639	60329	4492	35906	35906	1829	1829	1362	569	1362	569	8052	8052	12387	34700	111150	12387	25447	25447	34700	4660	72697	39535	39535	4660	111150	69721	72697	10920	10920	50791	4797	4797	35987	69721	50791	13678	35987	157803	13678	3616	3616	37657	34584	34584	32136	37657	32136	46854	46854	832	832	8564	8564	20213	11497	20213	11497	35994	35994	13868	13868	7507	7507	3773	23414	3773	23414	24656	24656	17346	10338	17346	10338	34748	22740	34748	13101	22740	13101	84687	48433	48433	99163	99163	84687	201625	201625	39974	39974	799496	799496	1007902	1007902	742908	707347	742908	707347	770114	84313	84313	770114	549462	549462	281280	669740	281280	669740	433475	433475	1240978	1240978
3.2.1.31	286	286	6302	6302	7317	7317	10587	10587	15265	15265	10493	10493	29247	29247	2377	2377	8435	8435	16683	74	715	74	715	16683	69	4987	6771	69	6771	4987	9037	9037	122	330	2263	2263	122	330	7778	10637	450	214	7778	450	214	212	10637	212	10221	290	83	290	83	10221	21059	258	251	165	258	165	251	21059	3395	4110	4110	102	102	13241	226	226	258	13241	1544	258	9912	9839	9912	6566	20154	9839	6566	20154	1544	572	572	84	84	338	147	338	147	261	261	176	15443	19715	176	8355	8355	15443	18758	10159	11117	11117	18758	19715	18155	10159	163	163	18133	64	64	11755	18155	18133	790	11755	3395	790	116	116	13316	7577	7577	13867	13316	13867	9232	9232	385	385	161	161	494	183	494	183	5989	5989	229	229	155	155	59	369	59	369	10012	10012	7373	466	7373	466	15361	18823	15361	75	18823	75	26598	7725	7725	9826	9826	26598	28055	28055	14947	14947	81564	81564	230952	230952	141833	125085	141833	125085	188599	39671	39671	188599	182710	182710	211681	246381	211681	246381	163072	163072	256928	256928
3.2.1.33	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	41	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	35	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	46	0	0	0	0	0	2	0	0	2	0	2	89	89	1	1	2	1	1	2	2	5	5	7	7	9	11	9	11	7	16	16	7	0	0	114	7	114	7	7	7	6	6
3.2.1.35	5305	5305	23623	23623	39831	39831	25996	25996	35452	35452	38315	38315	47982	47982	9766	9766	24164	24164	113330	20637	12511	20637	12511	113330	7283	33427	5817	7283	5817	33427	21360	21360	9224	21566	10736	10736	9224	21566	41630	43452	19553	26775	41630	19553	26775	13650	43452	13650	32061	13890	15450	13890	15450	32061	76927	9029	12475	22520	9029	22520	12475	76927	25440	41411	41411	6329	6329	36673	9320	9320	56895	36673	25163	56895	54575	58088	54575	17099	75451	58088	17099	75451	25163	44389	44389	18840	18840	7568	1555	7568	1555	17268	17268	15901	48410	139733	15901	30090	30090	48410	23717	87257	47594	47594	23717	139733	59936	87257	10887	10887	50269	10299	10299	65094	59936	50269	28936	65094	25440	28936	5608	5608	63141	38501	38501	28236	63141	28236	30924	30924	3958	3958	22370	22370	57638	14709	57638	14709	39757	39757	21081	21081	9935	9935	7871	36371	7871	36371	23176	23176	19245	53462	19245	53462	49574	27210	49574	30112	27210	30112	99426	47360	47360	42980	42980	99426	143958	143958	56835	56835	312280	312280	915748	915748	982393	1049353	982393	1049353	748974	833639	833639	748974	630878	630878	345793	811602	345793	811602	688698	688698	1332253	1332253
3.2.1.37	793	793	17448	17448	31724	31724	33973	33973	37580	37580	33978	33978	50566	50566	32211	32211	10825	10825	76949	2097	1959	2097	1959	76949	2169	23491	21475	2169	21475	23491	9910	9910	613	1701	9282	9282	613	1701	48019	22719	6962	2946	48019	6962	2946	1794	22719	1794	40639	1161	1767	1161	1767	40639	35401	2087	2397	2484	2087	2484	2397	35401	81187	29590	29590	419	419	46730	1450	1450	8683	46730	4438	8683	34386	42413	34386	19215	93905	42413	19215	93905	4438	6213	6213	2753	2753	2515	1674	2515	1674	2753	2753	1956	54998	47022	1956	20139	20139	54998	7501	65068	33508	33508	7501	47022	40445	65068	10495	10495	76961	970	970	55110	40445	76961	4686	55110	81187	4686	1152	1152	49112	24752	24752	15681	49112	15681	31260	31260	1117	1117	6043	6043	5558	1312	5558	1312	19043	19043	6289	6289	1316	1316	587	6481	587	6481	27881	27881	17823	9907	17823	9907	42588	20845	42588	4025	20845	4025	63876	42403	42403	58357	58357	63876	85257	85257	41801	41801	609494	609494	650921	650921	520849	785994	520849	785994	626935	182314	182314	626935	394253	394253	424867	694908	424867	694908	776595	776595	1139221	1139221
3.2.1.39	4	4	4	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	2	0	0	0	1	0	0	5	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	28	0	0	0	10	0	10	28	2	2	28	0	0	3	4	3	4	25	25	0	0
3.2.1.4	48431	48431	79016	79016	85076	85076	108050	108050	168447	168447	88966	88966	165987	165987	111509	111509	78351	78351	145414	25300	43284	25300	43284	145414	11582	79443	116127	11582	116127	79443	43991	43991	36658	40808	48928	48928	36658	40808	62843	149463	19296	32832	62843	19296	32832	32614	149463	32614	105911	15488	14888	15488	14888	105911	168517	58309	13204	17355	58309	17355	13204	168517	283503	82442	82442	10981	10981	153743	23023	23023	27697	153743	436930	27697	93875	117881	93875	60463	194444	117881	60463	194444	436930	57148	57148	10471	10471	31853	14674	31853	14674	14338	14338	26399	122864	157780	26399	82714	82714	122864	1114329	82749	81485	81485	1114329	157780	174215	82749	30193	30193	133292	14461	14461	101033	174215	133292	40143	101033	283503	40143	13217	13217	84001	83997	83997	131807	84001	131807	116801	116801	23307	23307	23625	23625	35688	43501	35688	43501	35747	35747	26636	26636	7981	7981	8452	43327	8452	43327	135326	135326	72692	49254	72692	49254	84052	64867	84052	20432	64867	20432	217926	96134	96134	192301	192301	217926	345830	345830	157180	157180	2798641	2798641	2004203	2004203	1803360	1185090	1803360	1185090	1718935	796716	796716	1718935	1543527	1543527	2061165	1777214	2061165	1777214	1992325	1992325	2181193	2181193
3.2.1.40	2360	2360	37711	37711	86593	86593	75474	75474	84261	84261	45402	45402	136728	136728	38989	38989	35214	35214	170534	281	1227	281	1227	170534	305	57146	47041	305	47041	57146	36955	36955	1429	1030	30234	30234	1429	1030	48320	79049	868	1402	48320	868	1402	924	79049	924	31517	935	355	935	355	31517	90982	2899	990	589	2899	589	990	90982	94685	47364	47364	368	368	82821	902	902	151	82821	26487	151	65419	73165	65419	30142	95380	73165	30142	95380	26487	1771	1771	631	631	1833	377	1833	377	426	426	2301	79708	171151	2301	24598	24598	79708	521706	90848	79356	79356	521706	171151	79571	90848	589	589	81815	597	597	71544	79571	81815	769	71544	94685	769	600	600	60633	58070	58070	35535	60633	35535	72172	72172	763	763	841	841	397	770	397	770	52566	52566	933	933	916	916	249	1157	249	1157	47585	47585	25766	756	25766	756	73633	40045	73633	679	40045	679	122337	65959	65959	86986	86986	122337	218617	218617	61022	61022	898567	898567	1383753	1383753	1010824	1050112	1010824	1050112	769695	799443	799443	769695	992424	992424	491395	1243446	491395	1243446	920361	920361	1758609	1758609
3.2.1.41	5785	5785	44807	44807	33266	33266	56670	56670	66779	66779	38142	38142	66354	66354	37494	37494	31177	31177	52551	25963	14778	25963	14778	52551	8610	39248	36082	8610	36082	39248	17584	17584	8572	25870	19931	19931	8572	25870	46432	53491	27108	30901	46432	27108	30901	17644	53491	17644	44110	18519	19903	18519	19903	44110	65954	8441	14751	36341	8441	36341	14751	65954	61537	20214	20214	6530	6530	61717	17005	17005	57991	61717	27148	57991	43264	48583	43264	27970	108792	48583	27970	108792	27148	45023	45023	22319	22319	18696	8029	18696	8029	26052	26052	18608	71543	55058	18608	32320	32320	71543	22885	41347	39101	39101	22885	55058	48401	41347	46045	46045	100847	14420	14420	59976	48401	100847	38128	59976	61537	38128	6494	6494	41075	37765	37765	21522	41075	21522	38414	38414	5538	5538	30598	30598	72430	16943	72430	16943	22940	22940	34959	34959	11332	11332	7140	53102	7140	53102	47039	47039	45713	78074	45713	78074	46083	37228	46083	37562	37228	37562	69263	56277	56277	70671	70671	69263	62795	62795	43804	43804	701879	701879	804478	804478	369958	606174	369958	606174	660426	424553	424553	660426	443247	443247	564318	648814	564318	648814	911678	911678	743528	743528
3.2.1.45	1659	1659	6307	6307	14483	14483	16202	16202	26806	26806	11485	11485	29889	29889	11380	11380	9125	9125	29196	5534	1336	5534	1336	29196	1473	11118	19699	1473	19699	11118	6954	6954	1067	4499	8286	8286	1067	4499	11093	18199	2613	11400	11093	2613	11400	1182	18199	1182	10265	4683	2539	4683	2539	10265	21706	4357	2652	2447	4357	2447	2652	21706	44498	9939	9939	917	917	17475	1664	1664	8847	17475	9360	8847	13798	19077	13798	6296	24405	19077	6296	24405	9360	9725	9725	1301	1301	1730	607	1730	607	2778	2778	4450	14158	16263	4450	7961	7961	14158	8899	22972	10435	10435	8899	16263	22860	22972	10889	10889	18779	1410	1410	12749	22860	18779	7699	12749	44498	7699	1822	1822	11884	9395	9395	11046	11884	11046	25828	25828	1054	1054	5481	5481	10237	2573	10237	2573	5756	5756	2101	2101	2389	2389	1196	8403	1196	8403	12243	12243	8284	10331	8284	10331	12746	7196	12746	5901	7196	5901	25132	15122	15122	33731	33731	25132	42905	42905	25056	25056	435047	435047	327303	327303	301838	204276	301838	204276	178091	66607	66607	178091	361214	361214	169986	293549	169986	293549	201695	201695	302627	302627
3.2.1.46	1	1	122	122	1570	1570	41	41	166	166	279	279	119	119	6	6	34	34	3398	0	0	0	0	3398	3	178	20	3	20	178	1815	1815	1	0	338	338	1	0	328	1077	0	0	328	0	0	2	1077	2	317	0	0	0	0	317	281	0	0	0	0	0	0	281	382	322	322	0	0	415	3	3	0	415	6	0	1605	557	1605	26	1022	557	26	1022	6	0	0	0	0	1	0	1	0	0	0	0	388	1889	0	51	51	388	6	578	827	827	6	1889	5983	578	0	0	299	0	0	701	5983	299	0	701	382	0	0	0	491	105	105	1240	491	1240	558	558	0	0	0	0	0	0	0	0	49	49	0	0	6	6	0	0	0	0	290	290	69	0	69	0	605	566	605	0	566	0	4431	472	472	47	47	4431	8086	8086	1052	1052	765	765	12060	12060	1493	10908	1493	10908	11779	2	2	11779	2217	2217	1640	31920	1640	31920	2369	2369	10201	10201
3.2.1.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.2.1.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0	0	0	0	0	0	32	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	39	0	0	0	0	0
3.2.1.50	97	97	11717	11717	26827	26827	12583	12583	37061	37061	21107	21107	45626	45626	1778	1778	17219	17219	73785	209	25	209	25	73785	1030	20453	3219	1030	3219	20453	18906	18906	44	284	3794	3794	44	284	28500	36198	232	879	28500	232	879	1722	36198	1722	12292	365	161	365	161	12292	54100	68	261	76	68	76	261	54100	16203	22913	22913	133	133	26377	271	271	77	26377	5635	77	40939	38722	40939	8656	39239	38722	8656	39239	5635	286	286	162	162	94	112	94	112	181	181	616	29900	108128	616	14582	14582	29900	281	61120	33266	33266	281	108128	34470	61120	415	415	34242	120	120	28156	34470	34242	341	28156	16203	341	177	177	33851	17348	17348	10328	33851	10328	36107	36107	298	298	84	84	127	134	127	134	20831	20831	97	97	381	381	136	310	136	310	16983	16983	10917	140	10917	140	30103	18927	30103	173	18927	173	67800	30930	30930	37784	37784	67800	130708	130708	29620	29620	240546	240546	697266	697266	482257	567459	482257	567459	436412	329236	329236	436412	417640	417640	194177	501859	194177	501859	412549	412549	1012084	1012084
3.2.1.51	17509	17509	80036	80036	147307	147307	96212	96212	180983	180983	121561	121561	218823	218823	69028	69028	75372	75372	358572	52552	32963	52552	32963	358572	18219	144923	57912	18219	57912	144923	78110	78110	17053	65575	37902	37902	17053	65575	179233	159046	64412	55672	179233	64412	55672	28188	159046	28188	128654	36138	27893	36138	27893	128654	231205	15814	31794	51836	15814	51836	31794	231205	190672	125689	125689	12021	12021	173263	24832	24832	134933	173263	111769	134933	184490	209157	184490	61376	225848	209157	61376	225848	111769	108954	108954	34669	34669	25125	8496	25125	8496	48031	48031	42964	177476	484866	42964	88730	88730	177476	77332	271467	177294	177294	77332	484866	156375	271467	64026	64026	173681	29537	29537	168406	156375	173681	80677	168406	190672	80677	13307	13307	161895	115840	115840	57355	161895	57355	164294	164294	7411	7411	49972	49972	124886	50699	124886	50699	121207	121207	64097	64097	23984	23984	20559	99022	20559	99022	112299	112299	61168	145065	61168	145065	185913	121026	185913	57662	121026	57662	322990	173253	173253	204778	204778	322990	481467	481467	154997	154997	2090170	2090170	3480466	3480466	2440196	3529393	2440196	3529393	2195067	432136	432136	2195067	2238509	2238509	1314977	2651509	1314977	2651509	2431483	2431483	4174141	4174141
3.2.1.52	65489	65489	109069	109069	115840	115840	120571	120571	209734	209734	108370	108370	300822	300822	39223	39223	85758	85758	255818	85749	61831	85749	61831	255818	26380	136845	30711	26380	30711	136845	84768	84768	60610	92968	40710	40710	60610	92968	151609	210481	77324	93154	151609	77324	93154	53012	210481	53012	122187	55348	45899	55348	45899	122187	285311	83017	43491	60262	83017	60262	43491	285311	184525	103703	103703	18362	18362	180130	35863	35863	174040	180130	714613	174040	240659	204727	240659	63733	278024	204727	63733	278024	714613	273731	273731	43371	43371	59776	71818	59776	71818	57442	57442	67866	183769	414776	67866	110878	110878	183769	1249292	267334	181273	181273	1249292	414776	233740	267334	78755	78755	189075	39035	39035	175025	233740	189075	104231	175025	184525	104231	26334	26334	159594	103444	103444	106329	159594	106329	153606	153606	28573	28573	159162	159162	166115	72742	166115	72742	112707	112707	74591	74591	31454	31454	24539	133903	24539	133903	228864	228864	81811	168540	81811	168540	165522	123403	165522	90445	123403	90445	380621	168937	168937	211767	211767	380621	586793	586793	187958	187958	1775466	1775466	3639648	3639648	3221705	3858103	3221705	3858103	2290996	689451	689451	2290996	2648525	2648525	1461155	2275044	1461155	2275044	2365497	2365497	4056476	4056476
3.2.1.54	33083	33083	5725	5725	10209	10209	13155	13155	17245	17245	8564	8564	16021	16021	5216	5216	9396	9396	19777	8568	13912	8568	13912	19777	4869	7794	11474	4869	11474	7794	2025	2025	26311	8168	5247	5247	26311	8168	6979	6414	7856	7169	6979	7856	7169	11793	6414	11793	10470	5141	7266	5141	7266	10470	9885	45255	3305	7271	45255	7271	3305	9885	6830	5286	5286	1998	1998	20572	4774	4774	7928	20572	467045	7928	5792	10821	5792	8285	42296	10821	8285	42296	467045	10178	10178	6779	6779	26731	3164	26731	3164	6369	6369	5067	21364	11056	5067	7297	7297	21364	451359	9886	8212	8212	451359	11056	17864	9886	7438	7438	17420	6057	6057	15427	17864	17420	11126	15427	6830	11126	5591	5591	20899	9124	9124	5204	20899	5204	6357	6357	9924	9924	8091	8091	12658	6299	12658	6299	7727	7727	8912	8912	1668	1668	2533	10005	2533	10005	26797	26797	6481	15208	6481	15208	9568	6631	9568	10137	6631	10137	19477	7866	7866	17614	17614	19477	4331	4331	19217	19217	155606	155606	156704	156704	122489	166785	122489	166785	203840	90292	90292	203840	120564	120564	175172	176843	175172	176843	314795	314795	169328	169328
3.2.1.55	2019	2019	33206	33206	60670	60670	54489	54489	98032	98032	63909	63909	122492	122492	58758	58758	20796	20796	128334	2512	3182	2512	3182	128334	1986	76975	36413	1986	36413	76975	23614	23614	1572	5591	21414	21414	1572	5591	71528	60724	2969	3204	71528	2969	3204	1587	60724	1587	50497	2099	1570	2099	1570	50497	87886	1723	679	669	1723	669	679	87886	166210	55802	55802	548	548	82121	1976	1976	3558	82121	11366	3558	70603	81650	70603	28854	137805	81650	28854	137805	11366	9265	9265	777	777	4631	496	4631	496	2388	2388	4979	84945	123353	4979	35460	35460	84945	10889	97019	66902	66902	10889	123353	78249	97019	1267	1267	100011	2635	2635	97911	78249	100011	5698	97911	166210	5698	1110	1110	79959	48548	48548	41667	79959	41667	63582	63582	2105	2105	1691	1691	5358	2145	5358	2145	50056	50056	5383	5383	1867	1867	1659	5687	1659	5687	58943	58943	29722	9147	29722	9147	87408	42498	87408	2812	42498	2812	165702	71041	71041	114257	114257	165702	181694	181694	80375	80375	1110838	1110838	1424406	1424406	961778	1241571	961778	1241571	1154378	333831	333831	1154378	774517	774517	738219	1212092	738219	1212092	1467160	1467160	1745078	1745078
