	MMPC19392645OR	MMPC19392645OR	MMPC13726847ST	MMPC13726847ST	MMPC12800445ST	MMPC12800445ST	MMPC16706723ST	MMPC16706723ST	MMPC16651671ST	MMPC16651671ST	MMPC21449543ST	MMPC21449543ST	MMPC17251241ST	MMPC17251241ST	MMPC24035292ST	MMPC24035292ST	MMPC16382508ST	MMPC16382508ST	MMPC20689138ST	MMPC19824023OR	MMPC52849207OR	MMPC19824023OR	MMPC52849207OR	MMPC20689138ST	MMPC52574889OR	MMPC30948868ST	MMPC53642802ST	MMPC52574889OR	MMPC53642802ST	MMPC30948868ST	MMPC34174031ST	MMPC34174031ST	MMPC54012223OR	MMPC28881424OR	MMPC54944306ST	MMPC54944306ST	MMPC54012223OR	MMPC28881424OR	MMPC40914520ST	MMPC22312907ST	MMPC54160426OR	MMPC32262645OR	MMPC40914520ST	MMPC54160426OR	MMPC32262645OR	MMPC54455576OR	MMPC22312907ST	MMPC54455576OR	MMPC23660755ST	MMPC55889507OR	MMPC51170653OR	MMPC55889507OR	MMPC51170653OR	MMPC23660755ST	MMPC22175846ST	MMPC55860177OR	MMPC56085636OR	MMPC56843559OR	MMPC55860177OR	MMPC56843559OR	MMPC56085636OR	MMPC22175846ST	MMPC11597832ST	MMPC60840390ST	MMPC60840390ST	MMPC61873807OR	MMPC61873807OR	MMPC52379257ST	MMPC60116897OR	MMPC60116897OR	MMPC57142773OR	MMPC52379257ST	MMPC27383418OR	MMPC57142773OR	MMPC59659730ST	MMPC55225619ST	MMPC59659730ST	MMPC63364113ST	MMPC48152369ST	MMPC55225619ST	MMPC63364113ST	MMPC48152369ST	MMPC27383418OR	MMPC41357154OR	MMPC41357154OR	MMPC64423720OR	MMPC64423720OR	MMPC63628582OR	MMPC66171614OR	MMPC63628582OR	MMPC66171614OR	MMPC65407889OR	MMPC65407889OR	MMPC60219907OR	MMPC59362655ST	MMPC19619725ST	MMPC60219907OR	MMPC65662501ST	MMPC65662501ST	MMPC59362655ST	MMPC57477276OR	MMPC57469621ST	MMPC64434180ST	MMPC64434180ST	MMPC57477276OR	MMPC19619725ST	MMPC55161862ST	MMPC57469621ST	MMPC65022621OR	MMPC65022621OR	MMPC59151585ST	MMPC58110896OR	MMPC58110896OR	MMPC63481302ST	MMPC55161862ST	MMPC59151585ST	MMPC62647302OR	MMPC63481302ST	MMPC11597832ST	MMPC62647302OR	MMPC71889536OR	MMPC71889536OR	MMPC54830782ST	MMPC68695449ST	MMPC68695449ST	MMPC82779175ST	MMPC54830782ST	MMPC82779175ST	MMPC83679680ST	MMPC83679680ST	MMPC95862719OR	MMPC95862719OR	MMPC73162206OR	MMPC73162206OR	MMPC68638114OR	MMPC65660081OR	MMPC68638114OR	MMPC65660081OR	MMPC99615156ST	MMPC99615156ST	MMPC64507639OR	MMPC64507639OR	MMPC87948870OR	MMPC87948870OR	MMPC86976445OR	MMPC84070936OR	MMPC86976445OR	MMPC84070936OR	MMPC88343716ST	MMPC88343716ST	MMPC83312436ST	MMPC85565182OR	MMPC83312436ST	MMPC85565182OR	MMPC67317135ST	MMPC93983194ST	MMPC67317135ST	MMPC72235353OR	MMPC93983194ST	MMPC72235353OR	MMPC12345974ST	MMPC11113549ST	MMPC11113549ST	MMPC84979047ST	MMPC84979047ST	MMPC12345974ST	MMPC96182596ST	MMPC96182596ST	MMPC82784238ST	MMPC82784238ST	MMPC68480658ST	MMPC68480658ST	MMPC63233635ST	MMPC63233635ST	MMPC14211565ST	MMPC49013463ST	MMPC14211565ST	MMPC49013463ST	MMPC73667956ST	MMPC61634104ST	MMPC61634104ST	MMPC73667956ST	MMPC53747560ST	MMPC53747560ST	MMPC23673679ST	MMPC96048560ST	MMPC23673679ST	MMPC96048560ST	MMPC43926327ST	MMPC43926327ST	MMPC10431544ST	MMPC10431544ST
ko02035	295593	295593	329290	329290	514861	514861	728479	728479	649275	649275	489414	489414	769709	769709	291076	291076	410048	410048	795090	168190	185446	168190	185446	795090	83146	462446	448018	83146	448018	462446	542589	542589	249976	294890	260997	260997	249976	294890	318790	443937	180931	181116	318790	180931	181116	168033	443937	168033	1019392	108645	116753	108645	116753	1019392	666577	423718	90917	115409	423718	115409	90917	666577	519538	276485	276485	30571	30571	936975	102084	102084	259244	936975	3573493	259244	391299	707174	391299	339730	724767	707174	339730	724767	3573493	433879	433879	97991	97991	252334	53648	252334	53648	148537	148537	164385	945732	1219344	164385	588216	588216	945732	4689598	702454	427526	427526	4689598	1219344	878407	702454	239019	239019	900001	141227	141227	548000	878407	900001	251537	548000	519538	251537	74655	74655	769404	513829	513829	303291	769404	303291	408222	408222	119931	119931	157836	157836	266733	258328	266733	258328	374602	374602	271206	271206	92570	92570	89345	235006	89345	235006	735650	735650	459893	352961	459893	352961	612807	727401	612807	179843	727401	179843	1156038	554668	554668	759009	759009	1156038	887789	887789	934018	934018	9117930	9117930	8975606	8975606	7776897	8772725	7776897	8772725	8627329	5625894	5625894	8627329	7843933	7843933	15711629	10621444	15711629	10621444	12855649	12855649	12850130	12850130
ko02042	72725	72725	138073	138073	162612	162612	188619	188619	358123	358123	191259	191259	255542	255542	69551	69551	129455	129455	278998	92979	80756	92979	80756	278998	41548	311667	70957	41548	70957	311667	130230	130230	72654	378102	67636	67636	72654	378102	180402	221839	103190	102997	180402	103190	102997	77367	221839	77367	288452	55542	54615	55542	54615	288452	312668	154435	100518	83702	154435	83702	100518	312668	150663	141316	141316	22432	22432	267719	57080	57080	162706	267719	762132	162706	248885	220363	248885	92589	412473	220363	92589	412473	762132	321491	321491	63086	63086	72530	86041	72530	86041	73167	73167	71246	250945	424188	71246	152108	152108	250945	812779	309365	245986	245986	812779	424188	231620	309365	92888	92888	356433	62709	62709	277061	231620	356433	137106	277061	150663	137106	43519	43519	269438	164654	164654	132501	269438	132501	146949	146949	47070	47070	179411	179411	167905	357777	167905	357777	120204	120204	117915	117915	36182	36182	90540	141852	90540	141852	382250	382250	184776	234339	184776	234339	254084	194671	254084	105867	194671	105867	492393	192707	192707	207278	207278	492393	426716	426716	268298	268298	2517123	2517123	3756408	3756408	3719168	3773679	3719168	3773679	3392517	2029848	2029848	3392517	2939679	2939679	3091202	3272340	3091202	3272340	4532712	4532712	4574683	4574683
ko02044	483131	483131	1081131	1081131	1246243	1246243	1514594	1514594	2024450	2024450	1106824	1106824	2352444	2352444	775704	775704	1012658	1012658	1810685	570443	471704	570443	471704	1810685	236905	1554664	984775	236905	984775	1554664	1032331	1032331	431787	1027975	548583	548583	431787	1027975	1145846	1421815	1033658	874705	1145846	1033658	874705	381115	1421815	381115	2020054	487388	322272	487388	322272	2020054	2425610	765493	296296	349925	765493	349925	296296	2425610	1580830	911783	911783	135187	135187	2188048	652675	652675	938221	2188048	5879231	938221	1704831	1822244	1704831	1094454	2175965	1822244	1094454	2175965	5879231	1486607	1486607	284442	284442	431922	159906	431922	159906	502042	502042	543285	1928324	2824318	543285	1862388	1862388	1928324	6284905	1779931	1856397	1856397	6284905	2824318	1838479	1779931	1115127	1115127	2252573	459989	459989	1813302	1838479	2252573	864228	1813302	1580830	864228	228178	228178	1709193	1082702	1082702	1450153	1709193	1450153	1207197	1207197	342987	342987	479237	479237	876378	885014	876378	885014	913296	913296	732175	732175	314508	314508	345154	2083626	345154	2083626	1721962	1721962	1263680	1267555	1263680	1267555	1530252	1665230	1530252	605711	1665230	605711	2839108	1443325	1443325	1841522	1841522	2839108	2932547	2932547	1676840	1676840	27877313	27877313	31683121	31683121	24331185	21586055	24331185	21586055	22855446	12429144	12429144	22855446	22288099	22288099	28669659	21244099	28669659	21244099	28419417	28419417	26042035	26042035
ko02048	327533	327533	1024006	1024006	946528	946528	1795325	1795325	2093353	2093353	1217655	1217655	1916547	1916547	954640	954640	1038315	1038315	1539599	509494	259672	509494	259672	1539599	191187	1363020	928618	191187	928618	1363020	600255	600255	296203	916476	639638	639638	296203	916476	1007315	1372314	473658	656521	1007315	473658	656521	285613	1372314	285613	1976986	376588	270271	376588	270271	1976986	2438080	487697	291978	328996	487697	328996	291978	2438080	2658087	763664	763664	98244	98244	2124614	452429	452429	812655	2124614	4341137	812655	1408866	1819100	1408866	774893	2659645	1819100	774893	2659645	4341137	1377586	1377586	258186	258186	326439	295058	326439	295058	406075	406075	494718	2061923	2463453	494718	1138964	1138964	2061923	4540942	1659272	1451997	1451997	4540942	2463453	1754096	1659272	508446	508446	2396925	308918	308918	1745858	1754096	2396925	654325	1745858	2658087	654325	162823	162823	1735379	1076082	1076082	882675	1735379	882675	925278	925278	182679	182679	458585	458585	772545	748893	772545	748893	825144	825144	600420	600420	240896	240896	301902	674019	301902	674019	1916055	1916055	1326698	1174612	1326698	1174612	1437201	1156240	1437201	607967	1156240	607967	3206546	1501508	1501508	2462953	2462953	3206546	2633841	2633841	2019330	2019330	26605411	26605411	26021591	26021591	20411085	25434622	20411085	25434622	27102881	10976075	10976075	27102881	21396062	21396062	26311102	21222112	26311102	21222112	33491733	33491733	27972128	27972128
ko03000	436349	436349	936364	936364	939855	939855	1781922	1781922	2144270	2144270	1151224	1151224	1927642	1927642	739562	739562	920419	920419	1872008	440331	493616	440331	493616	1872008	206041	1441475	737262	206041	737262	1441475	1017064	1017064	347693	502959	434520	434520	347693	502959	966814	1287610	548509	513282	966814	548509	513282	370462	1287610	370462	2054763	211940	329722	211940	329722	2054763	2183065	631947	196134	444091	631947	444091	196134	2183065	1433687	680436	680436	201258	201258	1848307	327700	327700	608429	1848307	5556656	608429	1169524	1700775	1169524	690750	2937127	1700775	690750	2937127	5556656	1193971	1193971	276009	276009	431969	341991	431969	341991	351651	351651	362596	2297245	2521823	362596	1069427	1069427	2297245	8010104	1756704	1351836	1351836	8010104	2521823	1524940	1756704	690116	690116	2333168	325089	325089	1951787	1524940	2333168	639601	1951787	1433687	639601	161819	161819	2095419	937138	937138	856616	2095419	856616	752998	752998	347778	347778	485478	485478	738718	431246	738718	431246	761905	761905	579838	579838	168364	168364	218696	903069	218696	903069	2054756	2054756	1361142	970639	1361142	970639	1384102	1549063	1384102	540436	1549063	540436	2998779	1225069	1225069	1408027	1408027	2998779	2130075	2130075	1779494	1779494	22948654	22948654	29539498	29539498	17767028	25836169	17767028	25836169	27153399	11421929	11421929	27153399	19465246	19465246	31766386	22358282	31766386	22358282	37002428	37002428	29871111	29871111
ko03009	787904	787904	1041463	1041463	1194911	1194911	2019540	2019540	2483808	2483808	1323561	1323561	2750098	2750098	1153753	1153753	1021900	1021900	2105038	821722	720825	821722	720825	2105038	407308	1652969	977036	407308	977036	1652969	852633	852633	645439	1235127	602195	602195	645439	1235127	1380000	1728015	978755	1018396	1380000	978755	1018396	569066	1728015	569066	1924508	437201	479133	437201	479133	1924508	2502755	1060093	414800	556306	1060093	556306	414800	2502755	2704797	863139	863139	179875	179875	2351560	766008	766008	1255143	2351560	9375774	1255143	1675475	1950804	1675475	769702	3375698	1950804	769702	3375698	9375774	1806475	1806475	381165	381165	718912	230748	718912	230748	547395	547395	675132	2613304	3555713	675132	1259222	1259222	2613304	8777590	2265443	1657944	1657944	8777590	3555713	2017550	2265443	1088703	1088703	2793543	545901	545901	2224575	2017550	2793543	1134126	2224575	2704797	1134126	263545	263545	2080199	1207926	1207926	953660	2080199	953660	1078517	1078517	536221	536221	739360	739360	1154123	1118457	1154123	1118457	938390	938390	1009952	1009952	329197	329197	526562	1436754	526562	1436754	1691059	1691059	1483867	1692879	1483867	1692879	1711482	1336417	1711482	873683	1336417	873683	3710314	1673156	1673156	2305015	2305015	3710314	3146281	3146281	2002727	2002727	31570182	31570182	35772082	35772082	24412879	33275447	24412879	33275447	28432810	15066213	15066213	28432810	26015724	26015724	27562622	26457310	27562622	26457310	36996341	36996341	36560054	36560054
ko03011	944191	944191	1147483	1147483	1302582	1302582	1991989	1991989	2607265	2607265	1336595	1336595	3246100	3246100	924589	924589	923996	923996	2459404	1001735	839703	1001735	839703	2459404	399966	1710583	814126	399966	814126	1710583	1098235	1098235	927689	1152606	501847	501847	927689	1152606	1632618	1503210	1427397	1127505	1632618	1427397	1127505	915859	1503210	915859	1733791	482469	752438	482469	752438	1733791	2442436	1461844	472158	980370	1461844	980370	472158	2442436	2395450	981773	981773	359274	359274	2384021	780698	780698	1652105	2384021	11164202	1652105	2180095	2077439	2180095	863263	3363080	2077439	863263	3363080	11164202	2232165	2232165	663465	663465	1081257	462757	1081257	462757	788541	788541	698200	2802118	3820670	698200	1232074	1232074	2802118	15485394	2522919	2202994	2202994	15485394	3820670	2500822	2522919	1773494	1773494	3278388	791198	791198	2469070	2500822	3278388	1368012	2469070	2395450	1368012	367506	367506	2145431	1222461	1222461	1011521	2145431	1011521	1097359	1097359	472308	472308	1133538	1133538	1849119	1128644	1849119	1128644	1140107	1140107	1205760	1205760	385885	385885	481800	2072468	481800	2072468	1945678	1945678	1575735	2413009	1575735	2413009	1870446	1408298	1870446	1262120	1408298	1262120	4088757	1991759	1991759	2316867	2316867	4088757	4349329	4349329	1815543	1815543	30088299	30088299	43235059	43235059	24458395	40417581	24458395	40417581	33561827	16025055	16025055	33561827	22924595	22924595	27616771	31165983	27616771	31165983	39492474	39492474	46542280	46542280
ko03012	526555	526555	622454	622454	704919	704919	1005607	1005607	1248155	1248155	655814	655814	1338269	1338269	662922	662922	448235	448235	956474	427042	779629	427042	779629	956474	206226	937119	574238	206226	574238	937119	604011	604011	430053	554460	349626	349626	430053	554460	975955	788839	427912	588285	975955	427912	588285	338976	788839	338976	901475	254102	250800	254102	250800	901475	1245835	713881	200866	324034	713881	324034	200866	1245835	1472577	503888	503888	233225	233225	1297901	412784	412784	678729	1297901	5880207	678729	953852	969616	953852	469613	1558669	969616	469613	1558669	5880207	963955	963955	228264	228264	462929	142540	462929	142540	310813	310813	355578	1373893	1557221	355578	713810	713810	1373893	6449112	1050718	913894	913894	6449112	1557221	904251	1050718	551925	551925	1348084	273398	273398	1074301	904251	1348084	746145	1074301	1472577	746145	165685	165685	928123	746935	746935	518503	928123	518503	643746	643746	481356	481356	405582	405582	651273	504263	651273	504263	549675	549675	531779	531779	177876	177876	222571	613117	222571	613117	992230	992230	702079	868691	702079	868691	879541	659893	879541	447024	659893	447024	1695829	819473	819473	1184333	1184333	1695829	1303044	1303044	944672	944672	16602176	16602176	16355715	16355715	12599352	15870535	12599352	15870535	13369885	7952515	7952515	13369885	11770021	11770021	13272074	12237145	13272074	12237145	18037936	18037936	16065675	16065675
ko03016	997498	997498	1928238	1928238	1974613	1974613	2970561	2970561	3827622	3827622	2149713	2149713	4244913	4244913	1814684	1814684	1574082	1574082	3082415	1210100	1095972	1210100	1095972	3082415	531333	2837885	1640134	531333	1640134	2837885	1412330	1412330	879682	1695667	1051234	1051234	879682	1695667	2363393	2706654	1516678	1695246	2363393	1516678	1695246	828236	2706654	828236	2842853	763181	667244	763181	667244	2842853	4067252	1422277	600137	876462	1422277	876462	600137	4067252	3828525	1467535	1467535	334370	334370	3753337	1221896	1221896	1942650	3753337	12865000	1942650	2762246	3064158	2762246	1402727	5157160	3064158	1402727	5157160	12865000	3210893	3210893	598562	598562	966221	542951	966221	542951	917647	917647	1139209	4111989	4907672	1139209	2070636	2070636	4111989	12165878	3380167	2715738	2715738	12165878	4907672	2866122	3380167	1789246	1789246	4316362	798475	798475	3415819	2866122	4316362	1807335	3415819	3828525	1807335	398077	398077	2960826	2114823	2114823	1553813	2960826	1553813	1859524	1859524	735917	735917	1199090	1199090	1901584	1519774	1901584	1519774	1560563	1560563	1604413	1604413	564140	564140	694337	2389133	694337	2389133	3271897	3271897	2302870	2587833	2302870	2587833	2815742	2100200	2815742	1365268	2100200	1365268	5352735	2739576	2739576	3621121	3621121	5352735	4290380	4290380	3271083	3271083	45998682	45998682	53284361	53284361	36733157	48780594	36733157	48780594	41781117	23868403	23868403	41781117	37945802	37945802	41180123	38492860	41180123	38492860	57021195	57021195	52471256	52471256
ko03019	367680	367680	607256	607256	634034	634034	782611	782611	1074327	1074327	606350	606350	1200606	1200606	469759	469759	433571	433571	943089	353667	314852	353667	314852	943089	165597	837036	443549	165597	443549	837036	465909	465909	335165	537329	313965	313965	335165	537329	773596	785068	389196	514714	773596	389196	514714	267962	785068	267962	887443	229117	194153	229117	194153	887443	1159356	534510	198089	246549	534510	246549	198089	1159356	923510	461980	461980	69244	69244	1029408	384456	384456	546256	1029408	4042676	546256	891643	869525	891643	469780	1486722	869525	469780	1486722	4042676	1150878	1150878	193283	193283	359234	283703	359234	283703	271624	271624	325702	1130689	1388539	325702	649819	649819	1130689	4722132	975795	948096	948096	4722132	1388539	829341	975795	436942	436942	1221155	220915	220915	993392	829341	1221155	529594	993392	923510	529594	127070	127070	884295	580029	580029	474754	884295	474754	587281	587281	208620	208620	399557	399557	553868	448507	553868	448507	499829	499829	479924	479924	158682	158682	205516	528246	205516	528246	1271825	1271825	619825	849121	619825	849121	801856	630235	801856	381174	630235	381174	1518960	796358	796358	1080935	1080935	1518960	1361360	1361360	940126	940126	11692230	11692230	15440294	15440294	11468805	13703473	11468805	13703473	12264953	8138227	8138227	12264953	11021920	11021920	11496233	11179232	11496233	11179232	16032635	16032635	16225528	16225528
ko03021	621016	621016	793086	793086	1013826	1013826	1265322	1265322	1840171	1840171	978071	978071	1889399	1889399	694781	694781	630533	630533	1623980	427086	396771	427086	396771	1623980	237840	1358611	632551	237840	632551	1358611	700925	700925	462034	540350	423926	423926	462034	540350	1087775	1166057	395717	502118	1087775	395717	502118	325829	1166057	325829	1120681	237690	211314	237690	211314	1120681	1883885	764535	178362	253146	764535	253146	178362	1883885	1533964	752742	752742	126626	126626	1431806	354391	354391	628380	1431806	6715604	628380	1381380	1351565	1381380	596617	2131212	1351565	596617	2131212	6715604	1000319	1000319	181540	181540	474770	132904	474770	132904	282468	282468	346599	1580285	2534147	346599	941213	941213	1580285	7644259	1579099	1249994	1249994	7644259	2534147	1413363	1579099	431404	431404	1631359	272859	272859	1363090	1413363	1631359	565213	1363090	1533964	565213	158011	158011	1317845	871407	871407	746332	1317845	746332	885482	885482	295694	295694	346792	346792	538381	499056	538381	499056	811511	811511	559929	559929	164363	164363	246373	534690	246373	534690	1331850	1331850	863651	794519	863651	794519	1220679	891535	1220679	403400	891535	403400	2422285	1028737	1028737	1529912	1529912	2422285	2700812	2700812	1493217	1493217	17625270	17625270	24824176	24824176	16181836	21842467	16181836	21842467	22846191	8795561	8795561	22846191	15805418	15805418	15773212	17992306	15773212	17992306	25492479	25492479	26569459	26569459
ko03029	871436	871436	1125329	1125329	1252293	1252293	1639502	1639502	2273426	2273426	1208665	1208665	2530248	2530248	1199374	1199374	879209	879209	1797233	719220	1090819	719220	1090819	1797233	313557	1672976	1050752	313557	1050752	1672976	974410	974410	716061	1134109	674527	674527	716061	1134109	1665149	1528649	974634	1327546	1665149	974634	1327546	579048	1528649	579048	1697710	473736	401922	473736	401922	1697710	2323123	1239398	378459	489935	1239398	489935	378459	2323123	2433179	897605	897605	324138	324138	2251670	1102499	1102499	1130225	2251670	10420013	1130225	1688631	1757296	1688631	886348	2753969	1757296	886348	2753969	10420013	1699117	1699117	370495	370495	731999	256030	731999	256030	540045	540045	673285	2343724	2655796	673285	1467221	1467221	2343724	11384561	1900516	1653938	1653938	11384561	2655796	1629072	1900516	1197032	1197032	2459744	451833	451833	1922856	1629072	2459744	1216358	1922856	2433179	1216358	299670	299670	1554454	1331579	1331579	930206	1554454	930206	1253842	1253842	653965	653965	713730	713730	1108073	982847	1108073	982847	985637	985637	902392	902392	319640	319640	373288	1804113	373288	1804113	1744250	1744250	1236417	1487510	1236417	1487510	1591229	1138001	1591229	776519	1138001	776519	2922798	1539628	1539628	2273086	2273086	2922798	2543874	2543874	1749413	1749413	28980227	28980227	30137991	30137991	22946233	27090890	22946233	27090890	24636070	14950678	14950678	24636070	22257748	22257748	23293568	22230385	23293568	22230385	32406462	32406462	29774387	29774387
ko03032	404921	404921	1190710	1190710	1173514	1173514	1814896	1814896	2610771	2610771	1399083	1399083	2551733	2551733	876777	876777	1123997	1123997	1896301	695698	342974	695698	342974	1896301	247577	1805375	958560	247577	958560	1805375	752290	752290	366897	1121373	638702	638702	366897	1121373	1293860	1646890	639131	923353	1293860	639131	923353	380204	1646890	380204	1883573	454824	357908	454824	357908	1883573	2838379	584833	382807	449494	584833	449494	382807	2838379	1704089	930420	930420	110109	110109	2245895	633148	633148	1120611	2245895	4427588	1120611	1823787	1897732	1823787	980030	3120666	1897732	980030	3120666	4427588	1418915	1418915	334859	334859	434598	179925	434598	179925	492008	492008	605657	2307615	2551736	605657	1321814	1321814	2307615	5457468	2048410	1811653	1811653	5457468	2551736	1883462	2048410	726820	726820	2885617	392633	392633	2160458	1883462	2885617	929873	2160458	1704089	929873	212471	212471	1752144	1222169	1222169	1222976	1752144	1222976	1131230	1131230	238891	238891	593121	593121	1229321	923944	1229321	923944	1033594	1033594	845985	845985	313415	313415	368353	961659	368353	961659	1750851	1750851	1506112	1479976	1506112	1479976	1754771	1219138	1754771	825632	1219138	825632	3353497	1641273	1641273	2087003	2087003	3353497	2704131	2704131	2274459	2274459	24824606	24824606	33444969	33444969	21544955	26923161	21544955	26923161	28653554	13834827	13834827	28653554	22579665	22579665	25809654	22260998	25809654	22260998	38552453	38552453	29822374	29822374
ko03036	734297	734297	1191698	1191698	1172983	1172983	2086425	2086425	2502990	2502990	1393823	1393823	2796008	2796008	1119905	1119905	1113673	1113673	2417750	703541	478286	703541	478286	2417750	320504	1809767	953728	320504	953728	1809767	886425	886425	577523	898474	734932	734932	577523	898474	1194163	1814396	803386	914430	1194163	803386	914430	488239	1814396	488239	1931034	408402	404434	408402	404434	1931034	2776345	1022705	334022	486276	1022705	486276	334022	2776345	2585534	1057140	1057140	147872	147872	2407498	700540	700540	1064979	2407498	8145538	1064979	1811766	2088157	1811766	877756	3539514	2088157	877756	3539514	8145538	1878202	1878202	362463	362463	651885	385519	651885	385519	471845	471845	591398	2582084	3457200	591398	1510850	1510850	2582084	9123319	2363164	1808583	1808583	9123319	3457200	1966720	2363164	919476	919476	2862277	447695	447695	2123048	1966720	2862277	932096	2123048	2585534	932096	261705	261705	2116705	1251780	1251780	1106479	2116705	1106479	1220530	1220530	333092	333092	690941	690941	1011764	782492	1011764	782492	1084126	1084126	841554	841554	301894	301894	351858	1218824	351858	1218824	2257606	2257606	1659550	1471317	1659550	1471317	1787646	1481072	1787646	778318	1481072	778318	3625528	1708772	1708772	2270507	2270507	3625528	3679081	3679081	2304219	2304219	28874669	28874669	37534557	37534557	23572430	30602539	23572430	30602539	30552439	14289130	14289130	30552439	25495842	25495842	29959302	25839255	29959302	25839255	39404767	39404767	33061944	33061944
ko03041	5778	5778	127	127	479	479	44	44	123	123	1377	1377	252	252	143	143	3473	3473	301	1343	554	1343	554	301	511	137	61	511	61	137	225	225	2197	452	114	114	2197	452	438	910	53	1115	438	53	1115	1138	910	1138	146	481	320	481	320	146	824	13185	396	424	13185	424	396	824	98	845	845	51	51	242	702	702	100	242	70206	100	134	218	134	124	1364	218	124	1364	70206	669	669	601	601	2492	84	2492	84	746	746	2891	143	690	2891	262	262	143	39807	61	105	105	39807	690	61	61	52	52	460	297	297	84	61	460	222	84	98	222	2767	2767	235	159	159	4084	235	4084	203	203	245	245	84	84	58	547	58	547	119	119	906	906	920	920	55	100	55	100	5990	5990	118	1546	118	1546	1354	391	1354	1854	391	1854	239	7479	7479	253	253	239	321	321	1408	1408	9692	9692	4249	4249	14116	4365	14116	4365	15146	161886	161886	15146	6123	6123	15892	5636	15892	5636	9124	9124	4850	4850
ko03051	10644	10644	39321	39321	50753	50753	56552	56552	83607	83607	50058	50058	83286	83286	36414	36414	37676	37676	72542	18030	6227	18030	6227	72542	3502	68025	38041	3502	38041	68025	33901	33901	8678	20231	27270	27270	8678	20231	67297	66519	14084	14851	67297	14084	14851	5085	66519	5085	64749	12765	6298	12765	6298	64749	94457	25711	13490	6481	25711	6481	13490	94457	80028	38217	38217	5468	5468	70220	7221	7221	24167	70220	99257	24167	61149	75732	61149	34174	112628	75732	34174	112628	99257	20707	20707	9307	9307	9554	3418	9554	3418	9786	9786	16235	88965	95539	16235	39332	39332	88965	69527	76033	58143	58143	69527	95539	63261	76033	9566	9566	103048	4650	4650	84868	63261	103048	20076	84868	80028	20076	7861	7861	62724	43483	43483	45533	62724	45533	44566	44566	3886	3886	21422	21422	26996	11474	26996	11474	41870	41870	15763	15763	5913	5913	5716	29268	5716	29268	64964	64964	41598	47063	41598	47063	58930	42935	58930	19701	42935	19701	126927	63515	63515	67698	67698	126927	100756	100756	76045	76045	749349	749349	1258517	1258517	885183	970368	885183	970368	943918	648546	648546	943918	920546	920546	935451	860522	935451	860522	1412738	1412738	1318381	1318381
ko03110	547412	547412	906453	906453	1008354	1008354	1492312	1492312	1901884	1901884	1040895	1040895	2152232	2152232	985289	985289	776017	776017	1542957	666418	467622	666418	467622	1542957	288023	1497837	873601	288023	873601	1497837	754489	754489	517242	908694	559488	559488	517242	908694	1116949	1348394	794525	943957	1116949	794525	943957	425077	1348394	425077	1456930	397370	351102	397370	351102	1456930	2201034	865827	335069	427654	865827	427654	335069	2201034	2186900	788594	788594	124438	124438	1712726	708381	708381	1033181	1712726	6183309	1033181	1419756	1587136	1419756	728730	2499396	1587136	728730	2499396	6183309	1569412	1569412	328399	328399	575485	234269	575485	234269	480923	480923	607697	1895556	2659845	607697	1109849	1109849	1895556	8575772	1728326	1485547	1485547	8575772	2659845	1476471	1728326	828793	828793	2043207	384672	384672	1645469	1476471	2043207	870514	1645469	2186900	870514	234468	234468	1535667	1065354	1065354	781035	1535667	781035	973345	973345	309199	309199	672810	672810	1063949	746262	1063949	746262	829854	829854	791067	791067	286401	286401	323785	1294197	323785	1294197	1553725	1553725	1076596	1555613	1076596	1555613	1370853	1097746	1370853	725881	1097746	725881	2960648	1291882	1291882	2082910	2082910	2960648	2555732	2555732	1600665	1600665	26681738	26681738	27149986	27149986	19264526	24728902	19264526	24728902	22075644	10173037	10173037	22075644	20444531	20444531	20987932	19569999	20987932	19569999	28020760	28020760	26506186	26506186
ko03200	2	2	69	69	43	43	51	51	156	156	0	0	0	0	24	24	41	41	0	28	0	28	0	0	0	2	21	0	21	2	12	12	0	0	41	41	0	0	134	7	57	29	134	57	29	36	7	36	0	0	0	0	0	0	10	0	0	276	0	276	0	10	239	243	243	0	0	435	0	0	5	435	5	5	0	19	0	0	0	19	0	0	5	0	0	0	0	26	0	26	0	12	12	0	91	1	0	1	1	91	2	0	3	3	2	1	1	0	0	0	12	0	0	41	1	12	9	41	239	9	27	27	42	1	1	246	42	246	18	18	0	0	34	34	5	3	5	3	2	2	57	57	0	0	2	0	2	0	22	22	0	5	0	5	0	7	0	0	7	0	1	3	3	108	108	1	0	0	3	3	1964	1964	320	320	16	22	16	22	0	3	3	0	18686	18686	75	132	75	132	51	51	14742	14742
ko03310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	1	1	0	0	0	0	5	0	5	0	0	12360	12360	0	0	0	0	0	0	0	0	0	1	1
