	MMPC19392645OR	MMPC19392645OR	MMPC13726847ST	MMPC13726847ST	MMPC12800445ST	MMPC12800445ST	MMPC16706723ST	MMPC16706723ST	MMPC16651671ST	MMPC16651671ST	MMPC21449543ST	MMPC21449543ST	MMPC17251241ST	MMPC17251241ST	MMPC24035292ST	MMPC24035292ST	MMPC16382508ST	MMPC16382508ST	MMPC20689138ST	MMPC19824023OR	MMPC52849207OR	MMPC19824023OR	MMPC52849207OR	MMPC20689138ST	MMPC52574889OR	MMPC30948868ST	MMPC53642802ST	MMPC52574889OR	MMPC53642802ST	MMPC30948868ST	MMPC34174031ST	MMPC34174031ST	MMPC54012223OR	MMPC28881424OR	MMPC54944306ST	MMPC54944306ST	MMPC54012223OR	MMPC28881424OR	MMPC40914520ST	MMPC22312907ST	MMPC54160426OR	MMPC32262645OR	MMPC40914520ST	MMPC54160426OR	MMPC32262645OR	MMPC54455576OR	MMPC22312907ST	MMPC54455576OR	MMPC23660755ST	MMPC55889507OR	MMPC51170653OR	MMPC55889507OR	MMPC51170653OR	MMPC23660755ST	MMPC22175846ST	MMPC55860177OR	MMPC56085636OR	MMPC56843559OR	MMPC55860177OR	MMPC56843559OR	MMPC56085636OR	MMPC22175846ST	MMPC11597832ST	MMPC60840390ST	MMPC60840390ST	MMPC61873807OR	MMPC61873807OR	MMPC52379257ST	MMPC60116897OR	MMPC60116897OR	MMPC57142773OR	MMPC52379257ST	MMPC27383418OR	MMPC57142773OR	MMPC59659730ST	MMPC55225619ST	MMPC59659730ST	MMPC63364113ST	MMPC48152369ST	MMPC55225619ST	MMPC63364113ST	MMPC48152369ST	MMPC27383418OR	MMPC41357154OR	MMPC41357154OR	MMPC64423720OR	MMPC64423720OR	MMPC63628582OR	MMPC66171614OR	MMPC63628582OR	MMPC66171614OR	MMPC65407889OR	MMPC65407889OR	MMPC60219907OR	MMPC59362655ST	MMPC19619725ST	MMPC60219907OR	MMPC65662501ST	MMPC65662501ST	MMPC59362655ST	MMPC57477276OR	MMPC57469621ST	MMPC64434180ST	MMPC64434180ST	MMPC57477276OR	MMPC19619725ST	MMPC55161862ST	MMPC57469621ST	MMPC65022621OR	MMPC65022621OR	MMPC59151585ST	MMPC58110896OR	MMPC58110896OR	MMPC63481302ST	MMPC55161862ST	MMPC59151585ST	MMPC62647302OR	MMPC63481302ST	MMPC11597832ST	MMPC62647302OR	MMPC71889536OR	MMPC71889536OR	MMPC54830782ST	MMPC68695449ST	MMPC68695449ST	MMPC82779175ST	MMPC54830782ST	MMPC82779175ST	MMPC83679680ST	MMPC83679680ST	MMPC95862719OR	MMPC95862719OR	MMPC73162206OR	MMPC73162206OR	MMPC68638114OR	MMPC65660081OR	MMPC68638114OR	MMPC65660081OR	MMPC99615156ST	MMPC99615156ST	MMPC64507639OR	MMPC64507639OR	MMPC87948870OR	MMPC87948870OR	MMPC86976445OR	MMPC84070936OR	MMPC86976445OR	MMPC84070936OR	MMPC88343716ST	MMPC88343716ST	MMPC83312436ST	MMPC85565182OR	MMPC83312436ST	MMPC85565182OR	MMPC67317135ST	MMPC93983194ST	MMPC67317135ST	MMPC72235353OR	MMPC93983194ST	MMPC72235353OR	MMPC12345974ST	MMPC11113549ST	MMPC11113549ST	MMPC84979047ST	MMPC84979047ST	MMPC12345974ST	MMPC96182596ST	MMPC96182596ST	MMPC82784238ST	MMPC82784238ST	MMPC68480658ST	MMPC68480658ST	MMPC63233635ST	MMPC63233635ST	MMPC14211565ST	MMPC49013463ST	MMPC14211565ST	MMPC49013463ST	MMPC73667956ST	MMPC61634104ST	MMPC61634104ST	MMPC73667956ST	MMPC53747560ST	MMPC53747560ST	MMPC23673679ST	MMPC96048560ST	MMPC23673679ST	MMPC96048560ST	MMPC43926327ST	MMPC43926327ST	MMPC10431544ST	MMPC10431544ST
RC00860	1980	1980	2266	2266	5446	5446	5688	5688	5674	5674	1960	1960	3715	3715	2688	2688	1363	1363	12935	7961	5191	7961	5191	12935	2691	2412	771	2691	771	2412	11401	11401	2913	9520	455	455	2913	9520	5639	3290	14331	7564	5639	14331	7564	6040	3290	6040	5762	4374	6525	4374	6525	5762	8883	4280	6187	11972	4280	11972	6187	8883	775	2216	2216	1789	1789	1594	5295	5295	19535	1594	7312	19535	8559	3263	8559	505	6421	3263	505	6421	7312	11912	11912	9282	9282	6946	3728	6946	3728	8360	8360	6564	3632	17280	6564	7625	7625	3632	7631	3995	2731	2731	7631	17280	6144	3995	13650	13650	1598	4886	4886	2581	6144	1598	13660	2581	775	13660	2285	2285	7863	4653	4653	1284	7863	1284	4328	4328	1570	1570	12284	12284	22004	4853	22004	4853	2272	2272	10309	10309	3206	3206	2742	15921	2742	15921	2009	2009	2344	32216	2344	32216	2870	10605	2870	12634	10605	12634	4356	1504	1504	820	820	4356	27851	27851	2397	2397	96551	96551	95998	95998	62334	241738	62334	241738	65172	88517	88517	65172	50497	50497	55991	105012	55991	105012	37393	37393	139074	139074
RC00865	0	0	0	0	0	0	12	12	8	8	7	7	0	0	96	96	108	108	0	0	0	0	0	0	0	114	0	0	0	114	0	0	0	0	17	17	0	0	12	21	0	0	12	0	0	3	21	3	1784	0	4	0	4	1784	0	0	0	0	0	0	0	0	0	0	0	0	0	314	59	59	0	314	23	0	3	11	3	11	0	11	11	0	23	350	350	0	0	0	1	0	1	0	0	265	101	763	265	0	0	101	10	24	1	1	10	763	485	24	0	0	5	1	1	19	485	5	12	19	0	12	2	2	1	3	3	9	1	9	1	1	2	2	0	0	0	21	0	21	0	0	2	2	3	3	327	0	327	0	1	1	0	0	0	0	239	226	239	1	226	1	6	4	4	29	29	6	10	10	0	0	859	859	2385	2385	5151	57	5151	57	13802	0	0	13802	1	1	148	17	148	17	0	0	0	0
RC00866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RC00867	2	2	275	275	0	0	0	0	4	4	0	0	0	0	70	70	12	12	0	0	0	0	0	0	0	0	5	0	5	0	2	2	0	0	8	8	0	0	1	18	0	0	1	0	0	1	18	1	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	7	0	0	0	7	8	0	0	0	0	3	0	0	3	0	8	0	0	0	0	1	0	1	0	0	0	0	2	150	0	487	487	2	26	9	0	0	26	150	2	9	0	0	0	0	0	2	2	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	21	21	422	1	422	1	0	11	0	1	11	1	1	0	0	0	0	1	0	0	10	10	291	291	12	12	1253	0	1253	0	0	1	1	0	0	0	3	5	3	5	0	0	0	0
RC00868	231	231	3832	3832	6885	6885	5151	5151	9294	9294	7706	7706	19184	19184	1029	1029	5964	5964	14780	1777	267	1777	267	14780	2392	8367	752	2392	752	8367	7914	7914	987	5274	1208	1208	987	5274	10321	8055	3642	1362	10321	3642	1362	1247	8055	1247	10741	911	636	911	636	10741	16230	442	497	1099	442	1099	497	16230	3914	5926	5926	246	246	8764	1300	1300	2665	8764	1267	2665	12841	11444	12841	2470	12088	11444	2470	12088	1267	16696	16696	345	345	540	747	540	747	2448	2448	2787	9238	36753	2787	8397	8397	9238	1437	17665	9704	9704	1437	36753	13722	17665	3019	3019	12815	2422	2422	9987	13722	12815	4320	9987	3914	4320	541	541	12707	3516	3516	4704	12707	4704	7245	7245	1299	1299	1199	1199	1689	6273	1689	6273	6423	6423	3722	3722	1510	1510	3470	1099	3470	1099	5542	5542	4135	3036	4135	3036	11816	11737	11816	1675	11737	1675	25362	9921	9921	2179	2179	25362	36637	36637	7389	7389	58368	58368	248804	248804	163435	239905	163435	239905	173670	65522	65522	173670	119415	119415	107227	162488	107227	162488	149729	149729	255644	255644
RC00869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	633	633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	50	0	0	0	0	1	0	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	3	0	3	0	1	1	0	1	1	4	1	4	1	0	0	0	0
RC00870	46727	46727	74095	74095	82966	82966	114775	114775	146183	146183	91363	91363	174353	174353	49836	49836	62359	62359	141684	40398	30731	40398	30731	141684	17351	108242	48729	17351	48729	108242	48498	48498	26885	67868	35728	35728	26885	67868	98797	119297	43887	55048	98797	43887	55048	31135	119297	31135	113730	29628	24480	29628	24480	113730	161352	48113	21696	45200	48113	45200	21696	161352	107610	60492	60492	9487	9487	144591	27676	27676	68385	144591	253049	68385	112482	145581	112482	53019	195464	145581	53019	195464	253049	126887	126887	20737	20737	29094	16850	29094	16850	38517	38517	39991	162350	204051	39991	71211	71211	162350	325831	151073	112581	112581	325831	204051	118856	151073	64418	64418	164987	29113	29113	132058	118856	164987	65477	132058	107610	65477	19076	19076	119438	79748	79748	62688	119438	62688	75728	75728	18296	18296	42968	42968	77325	69457	77325	69457	69930	69930	61928	61928	24418	24418	24373	66484	24373	66484	122597	122597	85946	82743	85946	82743	117867	81862	117867	45393	81862	45393	211468	113519	113519	132879	132879	211468	181641	181641	143407	143407	1609558	1609558	2143728	2143728	1601373	2085839	1601373	2085839	1649470	968276	968276	1649470	1663283	1663283	1637837	1704979	1637837	1704979	2418018	2418018	2069848	2069848
RC00871	4156	4156	16936	16936	15889	15889	23086	23086	38172	38172	22918	22918	38335	38335	11596	11596	17897	17897	35054	14440	3045	14440	3045	35054	9315	21827	16798	9315	16798	21827	28739	28739	5695	32318	9770	9770	5695	32318	30573	32320	17541	11987	30573	17541	11987	7853	32320	7853	41676	9064	4505	9064	4505	41676	42206	5943	6528	5552	5943	5552	6528	42206	33814	12530	12530	1812	1812	30213	8719	8719	22943	30213	23932	22943	17105	29876	17105	11993	61123	29876	11993	61123	23932	58108	58108	3250	3250	4713	3084	4713	3084	9931	9931	13759	40188	83229	13759	23938	23938	40188	528708	37283	19171	19171	528708	83229	30332	37283	15804	15804	41495	14274	14274	32916	30332	41495	22924	32916	33814	22924	3518	3518	48759	15651	15651	8629	48759	8629	14702	14702	5938	5938	11292	11292	15561	28828	15561	28828	12472	12472	25531	25531	9723	9723	13507	16292	13507	16292	21952	21952	21261	30110	21261	30110	25796	31831	25796	13059	31831	13059	68470	25790	25790	36332	36332	68470	43959	43959	32511	32511	483314	483314	518702	518702	402830	605626	402830	605626	516623	438919	438919	516623	399209	399209	581236	451048	581236	451048	653042	653042	668494	668494
RC00872	2609	2609	6425	6425	5430	5430	7372	7372	6858	6858	4638	4638	8767	8767	2112	2112	4056	4056	10655	6302	5585	6302	5585	10655	4991	3755	1099	4991	1099	3755	9730	9730	2409	9876	896	896	2409	9876	7515	7603	12386	5523	7515	12386	5523	4838	7603	4838	8284	3159	4175	3159	4175	8284	8794	3942	5448	4909	3942	4909	5448	8794	1797	3553	3553	1320	1320	7914	4601	4601	12436	7914	17072	12436	7983	6786	7983	2073	12841	6786	2073	12841	17072	21053	21053	4573	4573	4183	1527	4183	1527	6096	6096	7076	6466	26034	7076	6981	6981	6466	14461	12305	6714	6714	14461	26034	6551	12305	12219	12219	5459	5720	5720	6384	6551	5459	12784	6384	1797	12784	1714	1714	10487	4045	4045	2486	10487	2486	5394	5394	3738	3738	10407	10407	12520	9223	12520	9223	4799	4799	12388	12388	3237	3237	5063	11847	5063	11847	5721	5721	7506	25796	7506	25796	5969	13118	5969	7435	13118	7435	17401	2485	2485	2086	2086	17401	22492	22492	5944	5944	117120	117120	133541	133541	122906	260998	122906	260998	128272	149633	149633	128272	104754	104754	119168	123618	119168	123618	83888	83888	173964	173964
RC00874	5	5	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	4	0	0	0	0	4	2	0	0	2	0	0	0	0	2	0	0	0	2	0	0	1	0	0	0	0	0	8	1	8	1	0	1	0	1	1	0	4	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	1	1	2	0	2	0	0	0	4	0	0	4	1	1	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	1	1	83	83	3	3	229	50	229	50	33	300	300	33	27	27	47	52	47	52	75	75	57	57
RC00875	0	0	29	29	4	4	3	3	1	1	2	2	1	1	1	1	0	0	41	0	0	0	0	41	0	37	0	0	0	37	1	1	0	0	0	0	0	0	0	31	0	0	0	0	0	0	31	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	9	0	8	0	0	0	0	2	8	0	0	0	0	0	6	2	0	0	6	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	250	1	250	1	11	0	0	11	31	31	1	2	1	2	3	3	0	0
RC00878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RC00882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RC00883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RC00884	494	494	2451	2451	212	212	625	625	835	835	406	406	954	954	1257	1257	2025	2025	879	6544	489	6544	489	879	3155	539	791	3155	791	539	11077	11077	1647	12221	357	357	1647	12221	930	1688	5472	7875	930	5472	7875	2223	1688	2223	8546	4857	2398	4857	2398	8546	4745	434	1927	1958	434	1958	1927	4745	480	142	142	647	647	2832	3047	3047	10956	2832	2701	10956	418	1025	418	284	977	1025	284	977	2701	22606	22606	602	602	853	658	853	658	4694	4694	6264	1636	12614	6264	7137	7137	1636	2321	1657	813	813	2321	12614	2057	1657	6696	6696	518	6293	6293	892	2057	518	9344	892	480	9344	1388	1388	7919	352	352	384	7919	384	304	304	1577	1577	3534	3534	7490	12675	7490	12675	389	389	10362	10362	4046	4046	3998	8558	3998	8558	516	516	1150	7192	1150	7192	2998	14850	2998	6268	14850	6268	873	140	140	678	678	873	5234	5234	530	530	37219	37219	39196	39196	44250	65081	44250	65081	48663	64776	64776	48663	26955	26955	131771	24457	131771	24457	6688	6688	14734	14734
RC00885	1131	1131	1953	1953	597	597	2081	2081	1333	1333	686	686	868	868	698	698	4837	4837	2421	9268	1983	9268	1983	2421	2875	370	410	2875	410	370	3498	3498	1810	8990	326	326	1810	8990	1009	1948	8414	9621	1009	8414	9621	2488	1948	2488	4077	5223	3263	5223	3263	4077	3701	10846	6478	3820	10846	3820	6478	3701	481	356	356	944	944	1557	3906	3906	15745	1557	5240	15745	1432	1705	1432	317	890	1705	317	890	5240	13254	13254	2972	2972	2794	1935	2794	1935	6054	6054	9070	3483	7841	9070	2502	2502	3483	5396	2997	919	919	5396	7841	1892	2997	10602	10602	754	2877	2877	1141	1892	754	14333	1141	481	14333	4662	4662	3569	560	560	709	3569	709	656	656	1880	1880	9689	9689	17038	4871	17038	4871	741	741	9228	9228	3524	3524	2270	16336	2270	16336	683	683	1246	25753	1246	25753	1218	4683	1218	9383	4683	9383	1261	1147	1147	634	634	1261	4460	4460	2504	2504	43182	43182	62327	62327	19568	93181	19568	93181	76810	42120	42120	76810	26450	26450	36551	43780	36551	43780	22806	22806	16043	16043
RC00887	52500	52500	10051	10051	18819	18819	12464	12464	22055	22055	16838	16838	37248	37248	3404	3404	13268	13268	29664	8611	29093	8611	29093	29664	6030	20713	4989	6030	4989	20713	15115	15115	41018	20668	5039	5039	41018	20668	37338	16884	6216	10479	37338	6216	10479	19074	16884	19074	18693	57321	6303	57321	6303	18693	33669	67945	4067	3873	67945	3873	4067	33669	10627	13728	13728	2793	2793	32076	7678	7678	3519	32076	665983	3519	32088	22310	32088	8932	30797	22310	8932	30797	665983	29969	29969	4683	4683	35412	6738	35412	6738	65347	65347	8670	28522	57664	8670	18740	18740	28522	715770	34063	27480	27480	715770	57664	23429	34063	11413	11413	30557	7316	7316	20461	23429	30557	17882	20461	10627	17882	8399	8399	20737	12106	12106	11967	20737	11967	17980	17980	18801	18801	9465	9465	5538	18996	5538	18996	14500	14500	8486	8486	3351	3351	5729	11531	5729	11531	31758	31758	8180	165443	8180	165443	24313	14481	24313	7462	14481	7462	49510	20312	20312	11529	11529	49510	68901	68901	19006	19006	133592	133592	466801	466801	446769	428294	446769	428294	312339	213281	213281	312339	216399	216399	191777	292027	191777	292027	371933	371933	532103	532103
RC00888	7395	7395	28526	28526	33572	33572	57348	57348	83845	83845	51124	51124	112185	112185	24979	24979	38415	38415	72074	9297	2813	9297	2813	72074	5408	54808	26729	5408	26729	54808	25180	25180	5130	12346	23560	23560	5130	12346	43205	59329	9252	9240	43205	9252	9240	4327	59329	4327	59060	5848	3785	5848	3785	59060	80811	9566	4264	4607	9566	4607	4264	80811	70762	30750	30750	1264	1264	86835	6009	6009	13857	86835	71185	13857	52146	58879	52146	27658	175961	58879	27658	175961	71185	24479	24479	3256	3256	6131	2293	6131	2293	5602	5602	8312	92462	128457	8312	35012	35012	92462	46826	86987	74193	74193	46826	128457	72211	86987	12699	12699	115361	5939	5939	87582	72211	115361	12530	87582	70762	12530	3189	3189	102000	33850	33850	27027	102000	27027	37187	37187	3043	3043	8461	8461	9439	9403	9439	9403	31797	31797	10377	10377	6150	6150	11261	12689	11261	12689	44366	44366	43073	17697	43073	17697	56000	41976	56000	9262	41976	9262	117243	62020	62020	75935	75935	117243	125809	125809	75992	75992	728027	728027	1330625	1330625	870661	1079201	870661	1079201	1149759	562671	562671	1149759	803586	803586	753464	867198	753464	867198	1567845	1567845	1577325	1577325
RC00891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RC00893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RC00896	107	107	4777	4777	18	18	195	195	88	88	177	177	21	21	1755	1755	2425	2425	59	4	0	4	0	59	5	929	1265	5	1265	929	21461	21461	55	32	432	432	55	32	91	611	1	3	91	1	3	41	611	41	16620	12	4	12	4	16620	10127	16	44	8	16	8	44	10127	411	94	94	0	0	3343	9	9	10	3343	377	10	93	745	93	501	50	745	501	50	377	12	12	0	0	108	6	108	6	4	4	1	1301	7028	1	14857	14857	1301	233	474	711	711	233	7028	2952	474	15	15	74	58	58	268	2952	74	19	268	411	19	2	2	16511	78	78	238	16511	238	282	282	368	368	88	88	2	57	2	57	280	280	46	46	30	30	1	260	1	260	406	406	4912	0	4912	0	2897	19111	2897	93	19111	93	502	49	49	349	349	502	3748	3748	523	523	44019	44019	35114	35114	51278	802	51278	802	107064	40760	40760	107064	4875	4875	161907	5976	161907	5976	307	307	4132	4132
RC00897	17	17	492	492	2295	2295	2450	2450	5038	5038	2988	2988	3735	3735	345	345	649	649	1406	460	35	460	35	1406	3	4682	148	3	148	4682	746	746	6	94	1006	1006	6	94	616	2163	7	264	616	7	264	16	2163	16	3412	83	29	83	29	3412	2964	1	22	31	1	31	22	2964	223	1012	1012	33	33	2085	36	36	4	2085	42	4	1945	3959	1945	492	3185	3959	492	3185	42	143	143	88	88	29	52	29	52	56	56	42	2725	1912	42	1734	1734	2725	90	1553	1873	1873	90	1912	2808	1553	6	6	2560	144	144	2534	2808	2560	173	2534	223	173	128	128	2219	1100	1100	1072	2219	1072	2543	2543	2	2	37	37	462	64	462	64	2706	2706	86	86	19	19	33	38	33	38	2770	2770	1842	14	1842	14	3319	3307	3319	77	3307	77	8482	2646	2646	4750	4750	8482	2484	2484	3777	3777	69746	69746	36676	36676	120664	31565	120664	31565	30862	29003	29003	30862	37676	37676	42818	60348	42818	60348	65802	65802	22681	22681
RC00899	9	9	971	971	34	34	55	55	42	42	54	54	43	43	566	566	923	923	6	15	14	15	14	6	0	29	297	0	297	29	8221	8221	4	1	144	144	4	1	25	246	44	0	25	44	0	16	246	16	6349	2	2	2	2	6349	47	4	7	11	4	11	7	47	88	31	31	0	0	1239	1	1	128	1239	64	128	99	306	99	125	19	306	125	19	64	15	15	0	0	11	2	11	2	6	6	3	310	263	3	5843	5843	310	87	167	184	184	87	263	30	167	36	36	37	1	1	167	30	37	33	167	88	33	21	21	5957	16	16	37	5957	37	118	118	2	2	248	248	24	4	24	4	41	41	28	28	14	14	0	5	0	5	82	82	76	0	76	0	1129	9361	1129	21	9361	21	167	28	28	116	116	167	1583	1583	182	182	5393	5393	11880	11880	17475	1568	17475	1568	499	11443	11443	499	4470	4470	89495	696	89495	696	282	282	132	132
RC00900	1	1	190	190	0	0	29	29	5	5	32	32	0	0	108	108	77	77	0	0	0	0	0	0	0	1	4	0	4	1	0	0	0	0	5	5	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	755	0	0	0	0	0	0	755	0	0	0	0	0	28	0	0	0	28	5	0	5	36	5	90	0	36	90	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	15	15	0	0	45	0	0	0	270	0	0	63	45	270	0	63	0	0	0	0	145	0	0	123	145	123	2	2	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	8	8	65	0	65	0	1	1	1	0	1	0	0	54	54	5	5	0	0	0	21	21	358	358	2	2	322	132	322	132	346	0	0	346	1487	1487	1040	1865	1040	1865	4	4	25	25
RC00902	5	5	227	227	158	158	89	89	62	62	34	34	313	313	35	35	135	135	486	11	20	11	20	486	10	124	34	10	34	124	13	13	16	4	27	27	16	4	206	128	34	285	206	34	285	26	128	26	226	0	8	0	8	226	1717	12	178	17	12	17	178	1717	123	69	69	0	0	70	41	41	148	70	80	148	82	147	82	93	446	147	93	446	80	16	16	50	50	26	45	26	45	125	125	90	238	603	90	277	277	238	71	231	225	225	71	603	112	231	846	846	355	4	4	51	112	355	81	51	123	81	8	8	289	55	55	44	289	44	244	244	41	41	133	133	34	6	34	6	113	113	30	30	4	4	1	61	1	61	129	129	720	128	720	128	93	574	93	49	574	49	1537	253	253	104	104	1537	94	94	76	76	12565	12565	5430	5430	16322	15627	16322	15627	1660	13	13	1660	42273	42273	1805	5560	1805	5560	2388	2388	9284	9284
RC00903	0	0	3	3	27	27	5	5	20	20	43	43	10	10	10	10	26	26	1	0	0	0	0	1	0	23	3	0	3	23	11	11	1	2	8	8	1	2	0	9	0	0	0	0	0	0	9	0	73	0	2	0	2	73	1218	0	0	0	0	0	0	1218	5	1	1	0	0	27	0	0	0	27	23	0	20	3	20	2	35	3	2	35	23	0	0	0	0	2	0	2	0	0	0	0	6	37	0	14	14	6	10	0	63	63	10	37	6	0	0	0	24	0	0	8	6	24	0	8	5	0	0	0	206	11	11	50	206	50	26	26	0	0	0	0	0	3	0	3	8	8	0	0	0	0	0	0	0	0	8	8	660	0	660	0	1	326	1	0	326	0	102	84	84	5	5	102	3	3	13	13	3802	3802	394	394	93	24	93	24	791	0	0	791	307	307	3118	943	3118	943	27	27	351	351
