	MMPC19392645OR	MMPC19392645OR	MMPC13726847ST	MMPC13726847ST	MMPC12800445ST	MMPC12800445ST	MMPC16706723ST	MMPC16706723ST	MMPC16651671ST	MMPC16651671ST	MMPC21449543ST	MMPC21449543ST	MMPC17251241ST	MMPC17251241ST	MMPC24035292ST	MMPC24035292ST	MMPC16382508ST	MMPC16382508ST	MMPC20689138ST	MMPC19824023OR	MMPC52849207OR	MMPC19824023OR	MMPC52849207OR	MMPC20689138ST	MMPC52574889OR	MMPC30948868ST	MMPC53642802ST	MMPC52574889OR	MMPC53642802ST	MMPC30948868ST	MMPC34174031ST	MMPC34174031ST	MMPC54012223OR	MMPC28881424OR	MMPC54944306ST	MMPC54944306ST	MMPC54012223OR	MMPC28881424OR	MMPC40914520ST	MMPC22312907ST	MMPC54160426OR	MMPC32262645OR	MMPC40914520ST	MMPC54160426OR	MMPC32262645OR	MMPC54455576OR	MMPC22312907ST	MMPC54455576OR	MMPC23660755ST	MMPC55889507OR	MMPC51170653OR	MMPC55889507OR	MMPC51170653OR	MMPC23660755ST	MMPC22175846ST	MMPC55860177OR	MMPC56085636OR	MMPC56843559OR	MMPC55860177OR	MMPC56843559OR	MMPC56085636OR	MMPC22175846ST	MMPC11597832ST	MMPC60840390ST	MMPC60840390ST	MMPC61873807OR	MMPC61873807OR	MMPC52379257ST	MMPC60116897OR	MMPC60116897OR	MMPC57142773OR	MMPC52379257ST	MMPC27383418OR	MMPC57142773OR	MMPC59659730ST	MMPC55225619ST	MMPC59659730ST	MMPC63364113ST	MMPC48152369ST	MMPC55225619ST	MMPC63364113ST	MMPC48152369ST	MMPC27383418OR	MMPC41357154OR	MMPC41357154OR	MMPC64423720OR	MMPC64423720OR	MMPC63628582OR	MMPC66171614OR	MMPC63628582OR	MMPC66171614OR	MMPC65407889OR	MMPC65407889OR	MMPC60219907OR	MMPC59362655ST	MMPC19619725ST	MMPC60219907OR	MMPC65662501ST	MMPC65662501ST	MMPC59362655ST	MMPC57477276OR	MMPC57469621ST	MMPC64434180ST	MMPC64434180ST	MMPC57477276OR	MMPC19619725ST	MMPC55161862ST	MMPC57469621ST	MMPC65022621OR	MMPC65022621OR	MMPC59151585ST	MMPC58110896OR	MMPC58110896OR	MMPC63481302ST	MMPC55161862ST	MMPC59151585ST	MMPC62647302OR	MMPC63481302ST	MMPC11597832ST	MMPC62647302OR	MMPC71889536OR	MMPC71889536OR	MMPC54830782ST	MMPC68695449ST	MMPC68695449ST	MMPC82779175ST	MMPC54830782ST	MMPC82779175ST	MMPC83679680ST	MMPC83679680ST	MMPC95862719OR	MMPC95862719OR	MMPC73162206OR	MMPC73162206OR	MMPC68638114OR	MMPC65660081OR	MMPC68638114OR	MMPC65660081OR	MMPC99615156ST	MMPC99615156ST	MMPC64507639OR	MMPC64507639OR	MMPC87948870OR	MMPC87948870OR	MMPC86976445OR	MMPC84070936OR	MMPC86976445OR	MMPC84070936OR	MMPC88343716ST	MMPC88343716ST	MMPC83312436ST	MMPC85565182OR	MMPC83312436ST	MMPC85565182OR	MMPC67317135ST	MMPC93983194ST	MMPC67317135ST	MMPC72235353OR	MMPC93983194ST	MMPC72235353OR	MMPC12345974ST	MMPC11113549ST	MMPC11113549ST	MMPC84979047ST	MMPC84979047ST	MMPC12345974ST	MMPC96182596ST	MMPC96182596ST	MMPC82784238ST	MMPC82784238ST	MMPC68480658ST	MMPC68480658ST	MMPC63233635ST	MMPC63233635ST	MMPC14211565ST	MMPC49013463ST	MMPC14211565ST	MMPC49013463ST	MMPC73667956ST	MMPC61634104ST	MMPC61634104ST	MMPC73667956ST	MMPC53747560ST	MMPC53747560ST	MMPC23673679ST	MMPC96048560ST	MMPC23673679ST	MMPC96048560ST	MMPC43926327ST	MMPC43926327ST	MMPC10431544ST	MMPC10431544ST
M00352	448	448	9	9	65	65	0	0	19	19	2	2	4	4	13	13	332	332	55	15	283	15	283	55	43	10	6	43	6	10	23	23	203	37	8	8	203	37	183	62	4	24	183	4	24	157	62	157	0	16	17	16	17	0	17	364	9	39	364	39	9	17	3	2	2	12	12	88	34	34	6	88	3099	6	17	5	17	8	2	5	8	2	3099	62	62	40	40	224	16	224	16	4	4	71	44	10	71	21	21	44	2521	0	19	19	2521	10	0	0	15	15	5	14	14	3	0	5	93	3	3	93	41	41	0	57	57	575	0	575	45	45	138	138	16	16	7	31	7	31	20	20	59	59	18	18	3	12	3	12	366	366	10	8	10	8	8	4	8	13	4	13	3	788	788	47	47	3	3	3	6	6	1141	1141	156	156	2795	739	2795	739	569	8488	8488	569	499	499	1500	1169	1500	1169	1300	1300	814	814
M00353	4225	4225	49	49	28	28	3	3	58	58	12	12	26	26	48	48	538	538	101	268	60	268	60	101	311	36	25	311	25	36	32	32	1452	34	23	23	1452	34	91	142	15	66	91	15	66	706	142	706	9	41	206	41	206	9	67	11715	8	190	11715	190	8	67	18	30	30	10	10	86	52	52	11	86	55909	11	60	98	60	79	12	98	79	12	55909	45	45	381	381	1735	16	1735	16	22	22	389	42	12	389	103	103	42	31733	7	49	49	31733	12	17	7	11	11	24	191	191	35	17	24	44	35	18	44	2500	2500	19	35	35	1267	19	1267	94	94	55	55	25	25	16	29	16	29	72	72	324	324	35	35	7	30	7	30	988	988	8	44	8	44	16	13	16	248	13	248	75	894	894	105	105	75	23	23	32	32	3344	3344	678	678	5520	1831	5520	1831	1408	20283	20283	1408	3132	3132	2756	2135	2756	2135	2835	2835	1975	1975
M00354	469	469	24	24	66	66	1	1	3	3	0	0	4	4	18	18	610	610	57	38	323	38	323	57	76	10	4	76	4	10	26	26	239	46	5	5	239	46	192	72	24	40	192	24	40	210	72	210	11	46	42	46	42	11	18	583	41	80	583	80	41	18	5	2	2	26	26	88	58	58	21	88	3118	21	17	2	17	8	0	2	8	0	3118	66	66	73	73	274	54	274	54	16	16	132	45	7	132	23	23	45	2543	0	18	18	2543	7	0	0	27	27	5	43	43	7	0	5	109	7	5	109	87	87	0	57	57	549	0	549	16	16	152	152	38	38	24	33	24	33	20	20	97	97	63	63	26	29	26	29	770	770	6	10	6	10	8	7	8	30	7	30	4	1501	1501	50	50	4	8	8	9	9	1196	1196	86	86	2869	822	2869	822	559	8981	8981	559	537	537	2213	929	2213	929	1363	1363	870	870
M00355	4680	4680	95	95	92	92	3	3	66	66	12	12	30	30	64	64	1173	1173	157	283	343	283	343	157	354	81	31	354	31	81	114	114	1656	71	28	28	1656	71	280	220	18	90	280	18	90	864	220	864	81	55	223	55	223	81	260	12092	17	230	12092	230	17	260	23	32	32	22	22	175	86	86	17	175	59013	17	78	100	78	92	14	100	92	14	59013	107	107	424	424	1976	32	1976	32	26	26	469	93	332	469	163	163	93	34261	17	67	67	34261	332	43	17	26	26	29	205	205	38	43	29	138	38	23	138	2545	2545	120	101	101	1871	120	1871	113	113	193	193	43	43	23	61	23	61	93	93	386	386	52	52	10	43	10	43	1700	1700	59	52	59	52	28	118	28	262	118	262	80	2506	2506	152	152	80	46	46	46	46	6073	6073	894	894	8462	2655	8462	2655	9093	29311	29311	9093	3675	3675	5303	3160	5303	3160	4197	4197	2876	2876
M00356	2890	2890	18072	18072	17033	17033	27532	27532	53421	53421	20247	20247	48127	48127	6074	6074	18388	18388	24820	2534	2208	2534	2208	24820	1535	28114	7707	1535	7707	28114	15754	15754	619	3331	9970	9970	619	3331	27335	30620	3350	3451	27335	3350	3451	2139	30620	2139	17794	2306	4859	2306	4859	17794	56991	2066	2357	4227	2066	4227	2357	56991	6153	15228	15228	561	561	32066	2822	2822	4493	32066	26967	4493	19396	40123	19396	9704	42892	40123	9704	42892	26967	7913	7913	1215	1215	1933	3193	1933	3193	3687	3687	5558	38899	20744	5558	17436	17436	38899	14053	29651	28195	28195	14053	20744	24558	29651	11452	11452	36711	1200	1200	36549	24558	36711	7624	36549	6153	7624	1012	1012	26347	10771	10771	22070	26347	22070	17242	17242	1699	1699	4382	4382	6540	2485	6540	2485	14224	14224	4047	4047	1316	1316	252	5098	252	5098	27227	27227	20231	10725	20231	10725	26778	23412	26778	3242	23412	3242	48544	17291	17291	20702	20702	48544	44321	44321	32077	32077	249798	249798	583767	583767	337627	591166	337627	591166	330890	90085	90085	330890	578051	578051	301721	469578	301721	469578	661878	661878	511977	511977
M00357	22106	22106	107237	107237	118180	118180	148304	148304	230293	230293	130987	130987	259202	259202	78226	78226	82774	82774	201149	43573	14761	43573	14761	201149	17197	183945	79838	17197	79838	183945	119040	119040	16784	55631	67055	67055	16784	55631	125535	163308	41888	48073	125535	41888	48073	22246	163308	22246	153273	29059	25749	29059	25749	153273	281533	32514	23990	30486	32514	30486	23990	281533	189783	101040	101040	7064	7064	188023	21817	21817	78277	188023	199128	78277	169018	191555	169018	72753	254884	191555	72753	254884	199128	99773	99773	19286	19286	23044	12844	23044	12844	31663	31663	42803	197125	264064	42803	125906	125906	197125	1007862	206466	171278	171278	1007862	264064	169012	206466	59558	59558	226754	25280	25280	191583	169012	226754	63106	191583	189783	63106	13603	13603	177836	94395	94395	109963	177836	109963	106545	106545	12741	12741	41285	41285	70212	48475	70212	48475	107636	107636	50969	50969	19984	19984	21499	64460	21499	64460	144933	144933	105961	100990	105961	100990	183200	146500	183200	47719	146500	47719	332338	154231	154231	209258	209258	332338	327324	327324	172082	172082	2199833	2199833	3364165	3364165	2336755	2958826	2336755	2958826	2417667	1222281	1222281	2417667	2406397	2406397	2156713	2340214	2156713	2340214	3268309	3268309	3202720	3202720
M00358	15	15	835	835	67	67	513	513	347	347	327	327	295	295	22	22	527	527	140	264	23	264	23	140	20	82	29	20	29	82	104	104	7	128	101	101	7	128	41	1147	74	70	41	74	70	44	1147	44	100	72	33	72	33	100	2338	9	49	43	9	43	49	2338	117	49	49	10	10	297	56	56	62	297	55	62	186	251	186	158	101	251	158	101	55	87	87	15	15	7	17	7	17	85	85	224	490	200	224	53	53	490	51	293	555	555	51	200	184	293	26	26	799	36	36	883	184	799	94	883	117	94	74	74	481	52	52	373	481	373	150	150	9	9	94	94	139	87	139	87	141	141	122	122	68	68	66	51	66	51	195	195	314	80	314	80	368	199	368	103	199	103	551	268	268	49	49	551	267	267	201	201	1423	1423	2949	2949	3861	5252	3861	5252	4837	26537	26537	4837	14147	14147	5308	6396	5308	6396	2950	2950	649	649
M00359	422431	422431	1046737	1046737	1017265	1017265	1377687	1377687	1863963	1863963	1064988	1064988	1960681	1960681	906083	906083	739680	739680	1413331	553238	354424	553238	354424	1413331	222207	1565436	868563	222207	868563	1565436	614062	614062	392814	800552	554144	554144	392814	800552	1192810	1313884	729668	895390	1192810	729668	895390	380965	1313884	380965	1310251	382632	299342	382632	299342	1310251	2043996	635639	287902	416341	635639	416341	287902	2043996	1566257	784295	784295	112977	112977	1680871	672509	672509	951133	1680871	6258858	951133	1365014	1496980	1365014	763331	2421053	1496980	763331	2421053	6258858	1309451	1309451	299828	299828	433239	162899	433239	162899	449652	449652	550713	1899012	2034791	550713	1083033	1083033	1899012	5085478	1533558	1328454	1328454	5085478	2034791	1290342	1533558	879586	879586	2027933	352415	352415	1613571	1290342	2027933	790156	1613571	1566257	790156	181828	181828	1255722	1105738	1105738	835954	1255722	835954	1021021	1021021	221493	221493	539069	539069	920434	691386	920434	691386	830600	830600	758765	758765	274414	274414	291658	1194472	291658	1194472	1458171	1458171	1113095	1259628	1113095	1259628	1368496	961288	1368496	648258	961288	648258	2476555	1327849	1327849	1684101	1684101	2476555	1845744	1845744	1584941	1584941	20740970	20740970	25041609	25041609	16958835	22110044	16958835	22110044	19133122	11937232	11937232	19133122	17687831	17687831	18469307	17782698	18469307	17782698	26563527	26563527	22960841	22960841
M00360	448480	448480	1072064	1072064	1027168	1027168	1412110	1412110	1887801	1887801	1069861	1069861	1969084	1969084	921657	921657	753050	753050	1424650	574585	380950	574585	380950	1424650	237867	1582772	873078	237867	873078	1582772	640466	640466	416030	847877	556422	556422	416030	847877	1216663	1322350	769256	926220	1216663	769256	926220	405050	1322350	405050	1337602	395983	313956	395983	313956	1337602	2062252	674883	300024	440092	674883	440092	300024	2062252	1578276	787891	787891	119058	119058	1697032	687867	687867	996713	1697032	6490160	996713	1388103	1506103	1388103	767270	2444919	1506103	767270	2444919	6490160	1391553	1391553	316968	316968	457128	175171	457128	175171	472975	472975	573367	1919149	2082019	573367	1107990	1107990	1919149	5370396	1545472	1333844	1333844	5370396	2082019	1302438	1545472	927390	927390	2044970	375562	375562	1625711	1302438	2044970	833372	1625711	1578276	833372	189646	189646	1273912	1123400	1123400	839087	1273912	839087	1032895	1032895	238601	238601	571271	571271	959254	740837	959254	740837	834604	834604	801034	801034	286098	286098	313381	1230557	313381	1230557	1490175	1490175	1142414	1321452	1142414	1321452	1374933	995266	1374933	675508	995266	675508	2496869	1331946	1331946	1695577	1695577	2496869	1854768	1854768	1592884	1592884	21324426	21324426	25231064	25231064	17240727	22652009	17240727	22652009	19341538	12275719	12275719	19341538	17943853	17943853	18724502	18090058	18724502	18090058	26731689	26731689	23132351	23132351
M00361	120980	120980	85640	85640	108384	108384	151220	151220	194233	194233	113229	113229	229776	229776	92049	92049	85627	85627	201945	69245	92328	69245	92328	201945	26371	146398	95627	26371	95627	146398	131861	131861	90060	113559	60364	60364	90060	113559	155646	148533	183447	78615	155646	183447	78615	59790	148533	59790	149816	45958	35147	45958	35147	149816	244118	148893	37080	39402	148893	39402	37080	244118	230708	80143	80143	62275	62275	216087	42376	42376	79739	216087	1287977	79739	161250	178517	161250	73026	233500	178517	73026	233500	1287977	155048	155048	30322	30322	87157	35162	87157	35162	44484	44484	68820	225734	355700	68820	108216	108216	225734	1394290	231051	157209	157209	1394290	355700	186342	231051	238574	238574	213949	30371	30371	182313	186342	213949	92376	182313	230708	92376	34132	34132	161368	110074	110074	80137	161368	80137	120876	120876	55590	55590	71498	71498	88337	89025	88337	89025	86124	86124	58886	58886	24923	24923	25154	468236	25154	468236	187480	187480	113026	114449	113026	114449	159826	131998	159826	75708	131998	75708	272586	153843	153843	264178	264178	272586	439279	439279	172706	172706	2874636	2874636	3119739	3119739	2892428	2964094	2892428	2964094	2390589	1988065	1988065	2390589	2472605	2472605	2246513	2485178	2246513	2485178	3095465	3095465	3638425	3638425
M00362	134675	134675	178373	178373	193328	193328	256552	256552	325753	325753	192673	192673	371253	371253	152201	152201	146023	146023	336444	109406	105604	109406	105604	336444	44432	247845	150079	44432	150079	247845	187592	187592	107949	157532	99894	99894	107949	157532	255254	258600	228218	127969	255254	228218	127969	80882	258600	80882	257202	76712	62393	76712	62393	257202	382200	168226	59336	74865	168226	74865	59336	382200	459620	121221	121221	69930	69930	333855	63274	63274	183968	333855	1391547	183968	300812	284638	300812	133964	435868	284638	133964	435868	1391547	556476	556476	50288	50288	115360	216392	115360	216392	80143	80143	98691	358412	551165	98691	172150	172150	358412	1464199	354768	247127	247127	1464199	551165	301799	354768	296179	296179	377543	56861	56861	309319	301799	377543	153779	309319	459620	153779	45719	45719	273591	175020	175020	118198	273591	118198	178992	178992	64574	64574	165824	165824	176541	124148	176541	124148	135402	135402	112060	112060	44178	44178	46351	549159	46351	549159	696215	696215	204664	205052	204664	205052	261722	221972	261722	123524	221972	123524	468191	242654	242654	412775	412775	468191	672528	672528	268000	268000	4664867	4664867	4891462	4891462	4788355	4732607	4788355	4732607	4061781	2918470	2918470	4061781	4155120	4155120	3701653	3858415	3701653	3858415	5141827	5141827	5460353	5460353
M00364	53881	53881	24807	24807	25188	25188	68852	68852	47797	47797	24759	24759	107117	107117	119593	119593	19343	19343	41163	22116	36198	22116	36198	41163	9730	29837	59158	9730	59158	29837	21785	21785	44571	32608	32916	32916	44571	32608	37490	34754	22437	144196	37490	22437	144196	26860	34754	26860	38678	12460	16030	12460	16030	38678	52686	72525	11124	18384	72525	18384	11124	52686	269316	16306	16306	5100	5100	53234	182064	182064	27515	53234	686559	27515	37444	37356	37444	13729	58489	37356	13729	58489	686559	47529	47529	13196	13196	42064	10211	42064	10211	15131	15131	16574	53477	71141	16574	106998	106998	53477	714057	46612	37405	37405	714057	71141	41214	46612	28955	28955	50766	15657	15657	41694	41214	50766	32097	41694	269316	32097	11014	11014	41040	51622	51622	20127	41040	20127	57096	57096	22697	22697	25143	25143	33712	29110	33712	29110	15895	15895	30558	30558	6864	6864	11208	30223	11208	30223	44651	44651	31500	43314	31500	43314	33864	32288	33864	24639	32288	24639	77316	30972	30972	81360	81360	77316	85579	85579	32761	32761	2389339	2389339	778017	778017	626263	704641	626263	704641	545925	281720	281720	545925	575259	575259	481550	567494	481550	567494	739234	739234	789176	789176
M00365	1683	1683	12985	12985	13520	13520	48865	48865	24139	24139	12242	12242	45611	45611	113301	113301	9542	9542	26942	10499	3822	10499	3822	26942	2194	16025	52448	2194	52448	16025	13687	13687	3257	9955	28515	28515	3257	9955	17631	20814	11229	9139	17631	11229	9139	5695	20814	5695	21744	6080	6737	6080	6737	21744	33713	4354	4969	11005	4354	11005	4969	33713	261341	10269	10269	1334	1334	20891	5613	5613	16250	20891	6194	16250	26722	22943	26722	5026	29676	22943	5026	29676	6194	15523	15523	6600	6600	4968	2275	4968	2275	6618	6618	5736	20584	49752	5736	13942	13942	20584	6039	32699	20551	20551	6039	49752	28769	32699	15274	15274	21665	5484	5484	24598	28769	21665	10817	24598	261341	10817	2095	2095	22521	40371	40371	13783	22521	13783	14828	14828	1409	1409	11441	11441	20922	7820	20922	7820	9108	9108	16135	16135	3595	3595	3298	13607	3298	13607	11192	11192	16159	23978	16159	23978	18386	17646	18386	13019	17646	13019	52222	16546	16546	65526	65526	52222	74727	74727	15836	15836	2174266	2174266	537297	537297	359373	448201	359373	448201	320447	104326	104326	320447	404601	404601	170498	338341	170498	338341	256851	256851	557401	557401
M00366	53695	53695	24626	24626	25183	25183	68738	68738	47726	47726	24749	24749	107111	107111	119573	119573	19235	19235	41148	20766	35788	20766	35788	41148	9434	29819	59157	9434	59157	29819	21778	21778	43902	30679	32900	32900	43902	30679	37476	34750	20665	143697	37476	20665	143697	26540	34750	26540	38679	11921	15578	11921	15578	38679	52213	71157	9829	17913	71157	17913	9829	52213	269295	16304	16304	5016	5016	53206	181467	181467	25885	53206	685590	25885	37434	37329	37434	13690	58470	37329	13690	58470	685590	46372	46372	12487	12487	41382	9995	41382	9995	14379	14379	15546	53446	71141	15546	106969	106969	53446	712846	46607	37404	37404	712846	71141	41146	46607	28473	28473	50527	15550	15550	41630	41146	50527	30502	41630	269295	30502	10679	10679	40943	51603	51603	20044	40943	20044	57075	57075	22501	22501	23309	23309	31849	28760	31849	28760	15892	15892	29590	29590	6553	6553	10920	28116	10920	28116	44636	44636	31460	35919	31460	35919	33861	32286	33861	22687	32286	22687	77297	30931	30931	81346	81346	77297	85473	85473	32745	32745	2388489	2388489	777788	777788	625962	703390	625962	703390	545651	276048	276048	545651	573803	573803	480831	566128	480831	566128	739186	739186	788928	788928
M00367	1050	1050	7933	7933	6959	6959	16505	16505	11147	11147	5873	5873	21364	21364	33850	33850	4277	4277	15621	5079	2759	5079	2759	15621	1363	8353	16563	1363	16563	8353	9675	9675	2425	4596	8658	8658	2425	4596	7962	8973	7747	4320	7962	7747	4320	4618	8973	4618	12110	1880	5039	1880	5039	12110	16814	2770	2695	9646	2770	9646	2695	16814	111897	5091	5091	786	786	7889	3819	3819	9117	7889	3808	9117	15302	10687	15302	1589	14272	10687	1589	14272	3808	7109	7109	5357	5357	3947	1653	3947	1653	4080	4080	2096	8918	26072	2096	8717	8717	8918	3716	15498	9761	9761	3716	26072	15263	15498	11209	11209	8732	4245	4245	10404	15263	8732	5555	10404	111897	5555	980	980	14431	15663	15663	7520	14431	7520	7308	7308	858	858	7167	7167	12820	4035	12820	4035	4155	4155	6570	6570	1993	1993	2233	6419	2233	6419	5774	5774	9248	14126	9248	14126	9835	12099	9835	7112	12099	7112	24490	7239	7239	25105	25105	24490	45040	45040	7411	7411	1014161	1014161	280428	280428	173211	242652	173211	242652	171145	44567	44567	171145	176564	176564	95370	181977	95370	181977	116347	116347	297745	297745
M00368	6158	6158	32946	32946	35682	35682	50311	50311	86160	86160	45452	45452	129980	129980	28261	28261	26255	26255	65799	16601	10201	16601	10201	65799	7694	66617	26927	7694	26927	66617	22583	22583	5857	25985	19387	19387	5857	25985	43384	51157	18023	124249	43384	18023	124249	9326	51157	9326	66522	11364	15463	11364	15463	66522	84685	7932	9051	10641	7932	10641	9051	84685	56712	32658	32658	3337	3337	73670	159783	159783	31893	73670	70728	31893	48777	62098	48777	28342	100354	62098	28342	100354	70728	38939	38939	7228	7228	7361	4373	7361	4373	12867	12867	15828	80877	84138	15828	103196	103196	80877	35461	67728	60738	60738	35461	84138	51893	67728	17452	17452	83669	9316	9316	74785	51893	83669	25489	74785	56712	25489	4841	4841	67096	40228	40228	31227	67096	31227	64604	64604	7806	7806	16652	16652	28396	20011	28396	20011	32030	32030	18572	18572	8112	8112	8000	26925	8000	26925	51156	51156	39448	35720	39448	35720	60695	34804	60695	19704	34804	19704	102137	53348	53348	71982	71982	102137	70420	70420	55992	55992	735464	735464	1046346	1046346	620007	880402	620007	880402	806220	374105	374105	806220	685609	685609	742562	681385	742562	681385	1391358	1391358	977465	977465
M00369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	34	0	0	0	1	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00373	7656	7656	67913	67913	112457	112457	115558	115558	133855	133855	89723	89723	267846	267846	107005	107005	53149	53149	207655	28212	8927	28212	8927	207655	8026	114553	66389	8026	66389	114553	92953	92953	6826	23875	48976	48976	6826	23875	134512	135197	25482	30459	134512	25482	30459	14514	135197	14514	84294	14791	20665	14791	20665	84294	227967	12099	15958	23369	12099	23369	15958	227967	411107	93437	93437	7240	7240	142784	15065	15065	48620	142784	67714	48620	189637	159506	189637	50028	195656	159506	50028	195656	67714	47698	47698	12604	12604	13259	9607	13259	9607	18797	18797	25743	148926	297662	25743	92917	92917	148926	53216	212017	157489	157489	53216	297662	183542	212017	59930	59930	154997	15673	15673	150671	183542	154997	43589	150671	411107	43589	7411	7411	136053	97562	97562	81884	136053	81884	115895	115895	6492	6492	28847	28847	45548	23376	45548	23376	90977	90977	27884	27884	12809	12809	7879	38880	7879	38880	84079	84079	71674	56640	71674	56640	146852	95094	146852	32057	95094	32057	269263	128037	128037	143260	143260	269263	450674	450674	116209	116209	2033900	2033900	3135196	3135196	2146172	2964705	2146172	2964705	1967511	997113	997113	1967511	2141095	2141095	1117785	2188360	1117785	2188360	1952825	1952825	3469260	3469260
M00374	104137	104137	146596	146596	177694	177694	201708	201708	249957	249957	146574	146574	414266	414266	137947	137947	129930	129930	302794	106474	57749	106474	57749	302794	41856	209162	121216	41856	121216	209162	203543	203543	86293	178755	89197	89197	86293	178755	244858	219869	95823	225329	244858	95823	225329	58879	219869	58879	280638	75432	63961	75432	63961	280638	339055	122770	51479	62094	122770	62094	51479	339055	408369	126705	126705	21621	21621	275981	208993	208993	176092	275981	1121140	176092	273538	257373	273538	99985	400840	257373	99985	400840	1121140	371745	371745	39798	39798	87670	78473	87670	78473	74151	74151	97409	289795	458117	97409	269907	269907	289795	1533213	308145	228408	228408	1533213	458117	270133	308145	110576	110576	328199	75474	75474	274799	270133	328199	157136	274799	408369	157136	35616	35616	302798	150957	150957	133672	302798	133672	201473	201473	49512	49512	172775	172775	158665	159308	158665	159308	160329	160329	125651	125651	54776	54776	46373	162046	46373	162046	262672	262672	148142	205757	148142	205757	238813	238641	238813	113257	238641	113257	417157	214858	214858	358071	358071	417157	521235	521235	221236	221236	3621669	3621669	4658213	4658213	3659602	4284962	3659602	4284962	3568505	2663581	2663581	3568505	3429455	3429455	3666074	3173326	3666074	3173326	4517089	4517089	4847175	4847175
