	MMPC19392645OR	MMPC19392645OR	MMPC13726847ST	MMPC13726847ST	MMPC12800445ST	MMPC12800445ST	MMPC16706723ST	MMPC16706723ST	MMPC16651671ST	MMPC16651671ST	MMPC21449543ST	MMPC21449543ST	MMPC17251241ST	MMPC17251241ST	MMPC24035292ST	MMPC24035292ST	MMPC16382508ST	MMPC16382508ST	MMPC20689138ST	MMPC19824023OR	MMPC52849207OR	MMPC19824023OR	MMPC52849207OR	MMPC20689138ST	MMPC52574889OR	MMPC30948868ST	MMPC53642802ST	MMPC52574889OR	MMPC53642802ST	MMPC30948868ST	MMPC34174031ST	MMPC34174031ST	MMPC54012223OR	MMPC28881424OR	MMPC54944306ST	MMPC54944306ST	MMPC54012223OR	MMPC28881424OR	MMPC40914520ST	MMPC22312907ST	MMPC54160426OR	MMPC32262645OR	MMPC40914520ST	MMPC54160426OR	MMPC32262645OR	MMPC54455576OR	MMPC22312907ST	MMPC54455576OR	MMPC23660755ST	MMPC55889507OR	MMPC51170653OR	MMPC55889507OR	MMPC51170653OR	MMPC23660755ST	MMPC22175846ST	MMPC55860177OR	MMPC56085636OR	MMPC56843559OR	MMPC55860177OR	MMPC56843559OR	MMPC56085636OR	MMPC22175846ST	MMPC11597832ST	MMPC60840390ST	MMPC60840390ST	MMPC61873807OR	MMPC61873807OR	MMPC52379257ST	MMPC60116897OR	MMPC60116897OR	MMPC57142773OR	MMPC52379257ST	MMPC27383418OR	MMPC57142773OR	MMPC59659730ST	MMPC55225619ST	MMPC59659730ST	MMPC63364113ST	MMPC48152369ST	MMPC55225619ST	MMPC63364113ST	MMPC48152369ST	MMPC27383418OR	MMPC41357154OR	MMPC41357154OR	MMPC64423720OR	MMPC64423720OR	MMPC63628582OR	MMPC66171614OR	MMPC63628582OR	MMPC66171614OR	MMPC65407889OR	MMPC65407889OR	MMPC60219907OR	MMPC59362655ST	MMPC19619725ST	MMPC60219907OR	MMPC65662501ST	MMPC65662501ST	MMPC59362655ST	MMPC57477276OR	MMPC57469621ST	MMPC64434180ST	MMPC64434180ST	MMPC57477276OR	MMPC19619725ST	MMPC55161862ST	MMPC57469621ST	MMPC65022621OR	MMPC65022621OR	MMPC59151585ST	MMPC58110896OR	MMPC58110896OR	MMPC63481302ST	MMPC55161862ST	MMPC59151585ST	MMPC62647302OR	MMPC63481302ST	MMPC11597832ST	MMPC62647302OR	MMPC71889536OR	MMPC71889536OR	MMPC54830782ST	MMPC68695449ST	MMPC68695449ST	MMPC82779175ST	MMPC54830782ST	MMPC82779175ST	MMPC83679680ST	MMPC83679680ST	MMPC95862719OR	MMPC95862719OR	MMPC73162206OR	MMPC73162206OR	MMPC68638114OR	MMPC65660081OR	MMPC68638114OR	MMPC65660081OR	MMPC99615156ST	MMPC99615156ST	MMPC64507639OR	MMPC64507639OR	MMPC87948870OR	MMPC87948870OR	MMPC86976445OR	MMPC84070936OR	MMPC86976445OR	MMPC84070936OR	MMPC88343716ST	MMPC88343716ST	MMPC83312436ST	MMPC85565182OR	MMPC83312436ST	MMPC85565182OR	MMPC67317135ST	MMPC93983194ST	MMPC67317135ST	MMPC72235353OR	MMPC93983194ST	MMPC72235353OR	MMPC12345974ST	MMPC11113549ST	MMPC11113549ST	MMPC84979047ST	MMPC84979047ST	MMPC12345974ST	MMPC96182596ST	MMPC96182596ST	MMPC82784238ST	MMPC82784238ST	MMPC68480658ST	MMPC68480658ST	MMPC63233635ST	MMPC63233635ST	MMPC14211565ST	MMPC49013463ST	MMPC14211565ST	MMPC49013463ST	MMPC73667956ST	MMPC61634104ST	MMPC61634104ST	MMPC73667956ST	MMPC53747560ST	MMPC53747560ST	MMPC23673679ST	MMPC96048560ST	MMPC23673679ST	MMPC96048560ST	MMPC43926327ST	MMPC43926327ST	MMPC10431544ST	MMPC10431544ST
R09063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R09064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R09065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R09067	0	0	30	30	9	9	18	18	58	58	34	34	39	39	5	5	14	14	0	0	0	0	0	0	0	53	9	0	9	53	21	21	0	0	16	16	0	0	23	184	0	0	23	0	0	1	184	1	1	0	0	0	0	1	26	0	0	2	0	2	0	26	6	20	20	0	0	137	0	0	0	137	0	0	45	45	45	6	61	45	6	61	0	0	0	0	0	0	0	0	0	0	0	0	6	41	0	33	33	6	0	493	74	74	0	41	14	493	0	0	38	0	0	33	14	38	1	33	6	1	0	0	16	26	26	60	16	60	1	1	0	0	0	0	0	0	0	0	8	8	0	0	4	4	1	0	1	0	21	21	4	0	4	0	46	2	46	0	2	0	0	41	41	33	33	0	0	0	29	29	274	274	1035	1035	220	159	220	159	849	0	0	849	1451	1451	2137	1103	2137	1103	363	363	0	0
R09068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R09069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R09070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R09071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R09072	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	2	88	2	0	5	0	0	5	0	0	0	0	1	74	0	0	1	74	0	0	24	6	0	24	6	1	0	1	0	39	22	39	22	0	0	0	60	2	0	2	60	0	0	0	0	1	1	0	40	40	6	0	10	6	0	1	0	0	0	1	0	0	10	99	99	9	9	4	0	4	0	20	20	146	0	0	146	0	0	0	3	0	0	0	3	0	2	0	0	0	0	38	38	0	2	0	14	0	0	14	11	11	0	0	0	0	0	0	0	0	1	1	4	4	14	4	14	4	0	0	55	55	24	24	15	58	15	58	0	0	0	182	0	182	0	0	0	98	0	98	0	0	0	0	0	0	1	1	0	0	31	31	0	0	0	269	0	269	0	0	0	0	0	0	37	90	37	90	0	0	0	0
R09073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R09074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	4	1	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0
R09076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	4	1	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0
R09077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	4	1	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0
R09078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	25	0	0	0	0	0	0	0	0	1	0	1	0	22	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1108	0	0	0	0	0	0	1108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	21	21	0	9	0	0	0	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	22	144	22	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	0	339	0	0	456	0	0	456	0	18	0	0	0	0	18	0	0	0	0	3576	3576	206	206	6	1	6	1	5	0	0	5	0	0	0	818	0	818	0	0	202	202
R09079	0	0	235	235	73	73	11	11	315	315	1250	1250	26	26	984	984	284	284	34	0	0	0	0	34	0	13	0	0	0	13	2	2	0	0	14	14	0	0	48	17	0	0	48	0	0	1	17	1	834	0	0	0	0	834	13	0	0	0	0	0	0	13	14	10	10	0	0	147	0	0	0	147	0	0	1215	655	1215	46	107	655	46	107	0	0	0	0	0	0	0	0	0	0	0	0	175	154	0	1196	1196	175	0	1557	603	603	0	154	436	1557	0	0	333	0	0	8	436	333	0	8	14	0	0	0	223	7	7	453	223	453	45	45	0	0	0	0	0	0	0	0	78	78	0	0	2	2	0	0	0	0	65	65	191	0	191	0	41	274	41	0	274	0	474	956	956	44	44	474	0	0	235	235	209	209	250	250	23811	1335	23811	1335	326	4	4	326	1023	1023	506	21587	506	21587	9725	9725	496	496
R09080	0	0	235	235	73	73	11	11	315	315	1250	1250	26	26	984	984	284	284	34	0	0	0	0	34	0	13	0	0	0	13	2	2	0	0	14	14	0	0	48	17	0	0	48	0	0	1	17	1	834	0	0	0	0	834	13	0	0	0	0	0	0	13	14	10	10	0	0	147	0	0	0	147	0	0	1215	655	1215	46	107	655	46	107	0	0	0	0	0	0	0	0	0	0	0	0	175	154	0	1196	1196	175	0	1557	603	603	0	154	436	1557	0	0	333	0	0	8	436	333	0	8	14	0	0	0	223	7	7	453	223	453	45	45	0	0	0	0	0	0	0	0	78	78	0	0	2	2	0	0	0	0	65	65	191	0	191	0	41	274	41	0	274	0	474	956	956	44	44	474	0	0	235	235	209	209	250	250	23811	1335	23811	1335	326	4	4	326	1023	1023	506	21587	506	21587	9725	9725	496	496
R09081	8404	8404	8340	8340	12795	12795	19169	19169	28400	28400	15988	15988	39599	39599	8566	8566	7576	7576	27112	6986	1739	6986	1739	27112	1520	18255	8007	1520	8007	18255	5523	5523	3213	5148	6864	6864	3213	5148	14050	19622	5086	6733	14050	5086	6733	3737	19622	3737	15108	2668	6412	2668	6412	15108	26942	7066	1491	2982	7066	2982	1491	26942	22403	9883	9883	987	987	26541	2758	2758	8241	26541	102901	8241	20155	27489	20155	10759	39670	27489	10759	39670	102901	10863	10863	3021	3021	4261	268	4261	268	3331	3331	4012	31930	38944	4012	10712	10712	31930	53809	26680	22871	22871	53809	38944	26304	26680	3877	3877	31332	4062	4062	26211	26304	31332	6009	26211	22403	6009	2045	2045	20394	11362	11362	8804	20394	8804	11519	11519	608	608	3461	3461	7932	4831	7932	4831	12265	12265	6403	6403	2463	2463	1776	6524	1776	6524	17322	17322	11546	6462	11546	6462	21302	9120	21302	6052	9120	6052	39782	21956	21956	25487	25487	39782	40231	40231	21416	21416	257008	257008	462624	462624	306671	348930	306671	348930	311809	247843	247843	311809	274703	274703	248887	265813	248887	265813	478497	478497	485379	485379
R09082	8404	8404	8340	8340	12795	12795	19169	19169	28400	28400	15988	15988	39599	39599	8566	8566	7576	7576	27112	6986	1739	6986	1739	27112	1520	18255	8007	1520	8007	18255	5523	5523	3213	5148	6864	6864	3213	5148	14050	19622	5086	6733	14050	5086	6733	3737	19622	3737	15108	2668	6412	2668	6412	15108	26942	7066	1491	2982	7066	2982	1491	26942	22403	9883	9883	987	987	26541	2758	2758	8241	26541	102901	8241	20155	27489	20155	10759	39670	27489	10759	39670	102901	10863	10863	3021	3021	4261	268	4261	268	3331	3331	4012	31930	38944	4012	10712	10712	31930	53809	26680	22871	22871	53809	38944	26304	26680	3877	3877	31332	4062	4062	26211	26304	31332	6009	26211	22403	6009	2045	2045	20394	11362	11362	8804	20394	8804	11519	11519	608	608	3461	3461	7932	4831	7932	4831	12265	12265	6403	6403	2463	2463	1776	6524	1776	6524	17322	17322	11546	6462	11546	6462	21302	9120	21302	6052	9120	6052	39782	21956	21956	25487	25487	39782	40231	40231	21416	21416	257008	257008	462624	462624	306671	348930	306671	348930	311809	247843	247843	311809	274703	274703	248887	265813	248887	265813	478497	478497	485379	485379
R09083	61	61	299	299	230	230	498	498	530	530	88	88	730	730	78	78	140	140	659	51	146	51	146	659	114	191	231	114	231	191	161	161	562	277	58	58	562	277	1223	1614	439	174	1223	439	174	200	1614	200	115	379	248	379	248	115	1023	712	532	370	712	370	532	1023	214	217	217	39	39	260	85	85	614	260	299	614	118	363	118	53	1006	363	53	1006	299	132	132	330	330	422	76	422	76	144	144	144	793	462	144	121	121	793	548	272	372	372	548	462	481	272	70	70	637	123	123	351	481	637	284	351	214	284	173	173	312	66	66	158	312	158	288	288	240	240	1281	1281	127	89	127	89	166	166	268	268	88	88	111	999	111	999	283	283	203	1451	203	1451	200	111	200	155	111	155	225	272	272	71	71	225	489	489	693	693	5975	5975	29797	29797	4233	20248	4233	20248	1264	649	649	1264	13221	13221	902	4828	902	4828	11417	11417	2819	2819
R09084	0	0	75	75	183	183	88	88	734	734	203	203	225	225	6	6	16	16	39	2	1	2	1	39	0	146	55	0	55	146	4	4	1	0	23	23	1	0	2	179	0	0	2	0	0	0	179	0	73	0	1	0	1	73	14	1	0	0	1	0	0	14	7	29	29	0	0	206	0	0	7	206	0	7	51	882	51	61	49	882	61	49	0	8	8	0	0	1	0	1	0	1	1	3	994	393	3	11	11	994	1	855	229	229	1	393	118	855	12	12	16	0	0	83	118	16	4	83	7	4	0	0	743	103	103	11	743	11	51	51	1	1	5	5	6	0	6	0	49	49	0	0	0	0	1	18	1	18	157	157	12	1	12	1	228	11	228	7	11	7	92	124	124	12	12	92	27	27	263	263	748	748	3991	3991	378	591	378	591	564	16	16	564	653	653	2567	1923	2567	1923	3063	3063	45	45
R09085	0	0	75	75	183	183	88	88	734	734	203	203	225	225	6	6	16	16	39	2	1	2	1	39	0	146	55	0	55	146	4	4	1	0	23	23	1	0	2	179	0	0	2	0	0	0	179	0	73	0	1	0	1	73	14	1	0	0	1	0	0	14	7	29	29	0	0	206	0	0	7	206	0	7	51	882	51	61	49	882	61	49	0	8	8	0	0	1	0	1	0	1	1	3	994	393	3	11	11	994	1	855	229	229	1	393	118	855	12	12	16	0	0	83	118	16	4	83	7	4	0	0	743	103	103	11	743	11	51	51	1	1	5	5	6	0	6	0	49	49	0	0	0	0	1	18	1	18	184	184	12	1	12	1	228	11	228	7	11	7	92	124	124	12	12	92	27	27	263	263	748	748	3991	3991	378	591	378	591	564	16	16	564	653	653	2567	1923	2567	1923	3063	3063	45	45
R09086	0	0	75	75	183	183	88	88	734	734	203	203	225	225	6	6	16	16	39	2	1	2	1	39	0	146	55	0	55	146	4	4	1	0	23	23	1	0	2	179	0	0	2	0	0	0	179	0	73	0	1	0	1	73	14	1	0	0	1	0	0	14	7	29	29	0	0	206	0	0	7	206	0	7	51	882	51	61	49	882	61	49	0	8	8	0	0	1	0	1	0	1	1	3	994	393	3	11	11	994	1	855	229	229	1	393	118	855	12	12	16	0	0	83	118	16	4	83	7	4	0	0	743	103	103	11	743	11	51	51	1	1	5	5	6	0	6	0	49	49	0	0	0	0	1	18	1	18	184	184	12	1	12	1	228	11	228	7	11	7	92	124	124	12	12	92	27	27	263	263	748	748	3991	3991	378	591	378	591	564	16	16	564	653	653	2567	1923	2567	1923	3063	3063	45	45
R09087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	19	19	0	0	0	0	0	1	1	4	4	0	0	1	11	1	11	0	6	6	0	1	1	14	0	14	0	2	2	4	4
R09095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R09096	4298	4298	10341	10341	10321	10321	16385	16385	36289	36289	24164	24164	22651	22651	6154	6154	3683	3683	21890	376	155	376	155	21890	1315	47150	4966	1315	4966	47150	1030	1030	1467	121	12850	12850	1467	121	5711	13732	32	156	5711	32	156	2190	13732	2190	6612	56	265	56	265	6612	27063	4009	30	417	4009	417	30	27063	4118	16444	16444	23	23	15901	177	177	578	15901	51706	578	11616	24207	11616	8876	30631	24207	8876	30631	51706	4373	4373	557	557	2131	780	2131	780	31	31	875	20270	4107	875	7441	7441	20270	27297	9682	17768	17768	27297	4107	5962	9682	31	31	30176	544	544	24387	5962	30176	121	24387	4118	121	734	734	8909	5698	5698	16354	8909	16354	7178	7178	102	102	415	415	805	167	805	167	23229	23229	768	768	263	263	43	56	43	56	27406	27406	7358	75	7358	75	24031	10116	24031	254	10116	254	33467	15161	15161	9484	9484	33467	2650	2650	22969	22969	71281	71281	333067	333067	90545	267357	90545	267357	215718	83417	83417	215718	159016	159016	196408	188662	196408	188662	635649	635649	190234	190234
R09097	798	798	5004	5004	2109	2109	3295	3295	8123	8123	6385	6385	4939	4939	1679	1679	2189	2189	8242	1565	339	1565	339	8242	439	6733	943	439	943	6733	7221	7221	469	915	958	958	469	915	2725	3776	620	458	2725	620	458	809	3776	809	5828	299	471	299	471	5828	9519	926	555	425	926	425	555	9519	1047	3423	3423	97	97	4308	1072	1072	951	4308	6105	951	3201	7083	3201	1530	6427	7083	1530	6427	6105	2176	2176	446	446	882	83	882	83	418	418	1068	6430	7780	1068	5339	5339	6430	4690	5862	4478	4478	4690	7780	2774	5862	468	468	6327	735	735	4617	2774	6327	2686	4617	1047	2686	272	272	6778	1618	1618	1900	6778	1900	2368	2368	148	148	1078	1078	1368	899	1368	899	4241	4241	1439	1439	1041	1041	145	816	145	816	4435	4435	1821	3049	1821	3049	6233	8360	6233	721	8360	721	10079	3985	3985	2231	2231	10079	3023	3023	3761	3761	51954	51954	60806	60806	120768	96905	120768	96905	51861	95706	95706	51861	35884	35884	90888	50527	90888	50527	145030	145030	76384	76384
R09098	7	7	642	642	19	19	208	208	275	275	111	111	153	153	70	70	943	943	22	52	4	52	4	22	14	184	48	14	48	184	32	32	0	27	123	123	0	27	54	236	28	22	54	28	22	12	236	12	196	12	17	12	17	196	1982	76	42	13	76	13	42	1982	21	75	75	0	0	559	37	37	22	559	11	22	144	161	144	341	318	161	341	318	11	82	82	0	0	18	8	18	8	8	8	52	321	169	52	73	73	321	21	137	117	117	21	169	400	137	51	51	964	14	14	664	400	964	7	664	21	7	3	3	511	64	64	736	511	736	32	32	1	1	43	43	3	2	3	2	33	33	24	24	11	11	5	13	5	13	90	90	310	113	310	113	126	118	126	32	118	32	823	322	322	322	322	823	132	132	269	269	2354	2354	2846	2846	1460	2474	1460	2474	5825	1976	1976	5825	5843	5843	4261	5499	4261	5499	4521	4521	804	804
R09099	3633	3633	26304	26304	28231	28231	39323	39323	50177	50177	26067	26067	49999	49999	15545	15545	26999	26999	34387	14891	4617	14891	4617	34387	5449	33367	21358	5449	21358	33367	17370	17370	36758	18151	13108	13108	36758	18151	46390	42007	16307	14852	46390	16307	14852	6403	42007	6403	33593	7828	6360	7828	6360	33593	62409	7783	7408	9534	7783	9534	7408	62409	42341	19257	19257	2398	2398	50075	7401	7401	19847	50075	24640	19847	36545	38284	36545	17640	63929	38284	17640	63929	24640	31708	31708	6329	6329	43780	3329	43780	3329	10883	10883	11825	52043	63827	11825	22019	22019	52043	422135	48286	33227	33227	422135	63827	42290	48286	16238	16238	55070	9960	9960	44480	42290	55070	19044	44480	42341	19044	3536	3536	39824	24628	24628	21195	39824	21195	25084	25084	3168	3168	12903	12903	19655	17054	19655	17054	17126	17126	19639	19639	8060	8060	7454	19377	7454	19377	33421	33421	31449	35331	31449	35331	33629	28575	33629	16565	28575	16565	76326	34513	34513	45165	45165	76326	69911	69911	36262	36262	527989	527989	757115	757115	490244	613515	490244	613515	577905	263240	263240	577905	576775	576775	548548	538876	548548	538876	702745	702745	648010	648010
